outer_fold_id,model_id,candidate_index,parameter_sha256,parameter_json,status,failure,inner_folds,inner_rows,inner_mae,inner_crps,inner_b1_mae,transition_rows,transition_mae,transition_b1_mae,transition_guardrail_status,probabilistic_mae_guardrail_passed,probabilistic_score_available,eligible,selected,selection_status,median_effective_iterations
rolling_origin_2021-05-18,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,111,6.0338227840772705,,6.521251593714805,29,9.303804998379988,9.563718964395301,PASS,True,True,True,True,SELECTED_PREREGISTERED_GUARDRAILS_PASS,
rolling_origin_2021-07-13,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,180,5.201098704254593,,5.3463586566178165,45,7.165887926383966,7.405224533824608,PASS,True,True,True,True,SELECTED_PREREGISTERED_GUARDRAILS_PASS,
rolling_origin_2021-11-02,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,110,5.649872500435809,,5.388572394150334,28,6.552536194685074,6.423245253982816,PASS,True,True,True,True,SELECTED_PREREGISTERED_GUARDRAILS_PASS,
rolling_origin_2022-03-01,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,187,5.728829054250418,,5.589386294271756,60,6.728889786838191,6.601388429505467,PASS,True,True,True,True,SELECTED_PREREGISTERED_GUARDRAILS_PASS,
rolling_origin_2022-05-17,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,117,6.287891967259804,,6.148306518052798,39,7.882536898545307,7.154912105640262,FAIL_TRANSITION_GUARDRAIL,True,True,False,True,FROZEN_COMPARATOR_FIXED_SPEC,
rolling_origin_2022-07-19,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,194,5.852987877771184,,5.336089923564329,52,8.933233968675454,7.2165938149920965,FAIL_TRANSITION_GUARDRAIL,True,True,False,True,FROZEN_COMPARATOR_FIXED_SPEC,
rolling_origin_2022-10-18,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,116,6.5576926194778835,,5.511659980307867,28,12.240228619909132,9.05739289274045,FAIL_TRANSITION_GUARDRAIL,True,True,False,True,FROZEN_COMPARATOR_FIXED_SPEC,
rolling_origin_2023-01-17,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,192,7.32527287214306,,6.508072969351645,52,13.654985227765005,11.854127946903876,FAIL_TRANSITION_GUARDRAIL,True,True,False,True,FROZEN_COMPARATOR_FIXED_SPEC,
rolling_origin_2023-05-16,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,115,9.2005018173456,,8.266656935847925,38,15.979000902918779,14.158025560094906,FAIL_TRANSITION_GUARDRAIL,True,True,False,True,FROZEN_COMPARATOR_FIXED_SPEC,
rolling_origin_2023-07-25,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,190,8.068496051909548,,7.074236805584106,61,14.500083827046815,12.47689684929711,FAIL_TRANSITION_GUARDRAIL,True,True,False,True,FROZEN_COMPARATOR_FIXED_SPEC,
rolling_origin_2023-11-07,B3_profile_robust_trend,0,51b269e74bf87b95ae95503847a0c5b73e0bc77cefe9397c73c6aa5d0b40f8cf,"{""acceleration_clip_quantiles"":[0.05,0.95],""acceleration_integral_factor"":0.5,""instantaneous_weight"":0.5,""mean_last_3_weight"":0.3,""profile_mean_weight"":0.2}",COMPLETE,,3,114,8.85262206791568,,7.384354803537826,40,16.44208817554323,12.733520834237448,FAIL_TRANSITION_GUARDRAIL,True,True,False,True,FROZEN_COMPARATOR_FIXED_SPEC,
