tuning_context,candidate_key,inner_fold_id,train_rows,validation_rows,problem_transition_rows,train_target_date_max,validation_target_date_min,validation_target_date_max,train_sample_ids_sha256,validation_sample_ids_sha256,inner_acceleration_threshold,inner_volatility_threshold,overall_mae,b1_overall_mae,problem_transition_mae,b1_problem_transition_mae,q_stable,q_transition,p_stable_stay,p_transition_stay,candidate_overall_mae,candidate_b1_overall_mae,candidate_overall_normalized_mae,candidate_problem_transition_rows,candidate_problem_transition_mae,candidate_b1_problem_transition_mae,candidate_problem_transition_normalized_mae,candidate_tuning_score,selected
outer::leave_profile_out_P-H02,qs=2|qt=200|ps=0.97|pt=0.75,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,8.230630883239812,10.051299730051038,23.74906798770542,28.314536527678595,2.0,200.0,0.97,0.75,5.1684642312436235,6.2369967236574215,0.8286783623982406,34,9.685177645159321,11.932517967978889,0.8116625234631665,0.8201704429307035,False
outer::leave_profile_out_P-H02,qs=2|qt=200|ps=0.97|pt=0.75,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.712476700904765,5.882108469250622,10.041740665965747,10.174225949978576,2.0,200.0,0.97,0.75,5.1684642312436235,6.2369967236574215,0.8286783623982406,34,9.685177645159321,11.932517967978889,0.8116625234631665,0.8201704429307035,False
outer::leave_profile_out_P-H02,qs=0.5|qt=200|ps=0.97|pt=0.75,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.359569210362612,6.2622538540548955,7.2094251444221396,11.852890768307903,0.5,200.0,0.97,0.75,5.179940638462707,6.2369967236574215,0.8305184158290131,34,9.677142578144704,11.932517967978889,0.8109891478155304,0.8207537818222718,False
outer::leave_profile_out_P-H02,qs=0.5|qt=200|ps=0.97|pt=0.75,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,8.389667617629215,10.051299730051038,23.69595912536107,28.314536527678595,0.5,200.0,0.97,0.75,5.179940638462707,6.2369967236574215,0.8305184158290131,34,9.677142578144704,11.932517967978889,0.8109891478155304,0.8207537818222718,False
outer::leave_profile_out_P-H02,qs=0.5|qt=200|ps=0.97|pt=0.75,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.72292825354841,5.882108469250622,10.038832076904882,10.174225949978576,0.5,200.0,0.97,0.75,5.179940638462707,6.2369967236574215,0.8305184158290131,34,9.677142578144704,11.932517967978889,0.8109891478155304,0.8207537818222718,False
outer::leave_profile_out_P-H02,qs=2|qt=200|ps=0.99|pt=0.9,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.4572116833478095,6.2622538540548955,7.2952496520443475,11.852890768307903,2.0,200.0,0.99,0.9,5.210887199409749,6.2369967236574215,0.835480188669082,34,9.794604148208487,11.932517967978889,0.8208329687407528,0.8281565787049174,False
outer::leave_profile_out_P-H02,qs=2|qt=200|ps=0.99|pt=0.9,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,8.563137188020935,10.051299730051038,24.54444963210484,28.314536527678595,2.0,200.0,0.99,0.9,5.210887199409749,6.2369967236574215,0.835480188669082,34,9.794604148208487,11.932517967978889,0.8208329687407528,0.8281565787049174,False
outer::leave_profile_out_P-H02,qs=2|qt=200|ps=0.99|pt=0.9,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.674862099171953,5.882108469250622,10.099674813681002,10.174225949978576,2.0,200.0,0.99,0.9,5.210887199409749,6.2369967236574215,0.835480188669082,34,9.794604148208487,11.932517967978889,0.8208329687407528,0.8281565787049174,False
outer::leave_profile_out_P-H02,qs=0.5|qt=200|ps=0.99|pt=0.9,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.461147622835708,6.2622538540548955,7.28067636207016,11.852890768307903,0.5,200.0,0.99,0.9,5.228641783401574,6.2369967236574215,0.838326844644462,34,9.811429092416583,11.932517967978889,0.8222429766077635,0.8302849106261128,False
outer::leave_profile_out_P-H02,qs=0.5|qt=200|ps=0.99|pt=0.9,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,8.723594505963423,10.051299730051038,24.512133346198123,28.314536527678595,0.5,200.0,0.99,0.9,5.228641783401574,6.2369967236574215,0.838326844644462,34,9.811429092416583,11.932517967978889,0.8222429766077635,0.8302849106261128,False
outer::leave_profile_out_P-H02,qs=0.5|qt=200|ps=0.99|pt=0.9,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.694102992634933,5.882108469250622,10.146380743376966,10.174225949978576,0.5,200.0,0.99,0.9,5.228641783401574,6.2369967236574215,0.838326844644462,34,9.811429092416583,11.932517967978889,0.8222429766077635,0.8302849106261128,False
outer::leave_profile_out_P-H02,qs=2|qt=200|ps=0.97|pt=0.9,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.517452065688808,6.2622538540548955,7.341301325125354,11.852890768307903,2.0,200.0,0.97,0.9,5.274320106795738,6.2369967236574215,0.845650613666322,34,9.860585297624112,11.932517967978889,0.8263624931540148,0.8360065534101684,False
outer::leave_profile_out_P-H02,qs=2|qt=200|ps=0.97|pt=0.9,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,8.612874462913455,10.051299730051038,24.480018131935726,28.314536527678595,2.0,200.0,0.97,0.9,5.274320106795738,6.2369967236574215,0.845650613666322,34,9.860585297624112,11.932517967978889,0.8263624931540148,0.8360065534101684,False
outer::leave_profile_out_P-H02,qs=2|qt=200|ps=0.97|pt=0.9,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.742671104781385,5.882108469250622,10.195646961310748,10.174225949978576,2.0,200.0,0.97,0.9,5.274320106795738,6.2369967236574215,0.845650613666322,34,9.860585297624112,11.932517967978889,0.8263624931540148,0.8360065534101684,False
outer::leave_profile_out_P-H02,qs=0.5|qt=200|ps=0.97|pt=0.9,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.517089950701375,6.2622538540548955,7.329120346066552,11.852890768307903,0.5,200.0,0.97,0.9,5.283465825631538,6.2369967236574215,0.8471169794896531,34,9.867154364612352,11.932517967978889,0.826913011242977,0.8370149953663151,False
outer::leave_profile_out_P-H02,qs=0.5|qt=200|ps=0.97|pt=0.9,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,8.680678598120332,10.051299730051038,24.44690464550853,28.314536527678595,0.5,200.0,0.97,0.9,5.283465825631538,6.2369967236574215,0.8471169794896531,34,9.867154364612352,11.932517967978889,0.826913011242977,0.8370149953663151,False
outer::leave_profile_out_P-H02,qs=0.5|qt=200|ps=0.97|pt=0.9,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.756255411581187,5.882108469250622,10.221208570048399,10.174225949978576,0.5,200.0,0.97,0.9,5.283465825631538,6.2369967236574215,0.8471169794896531,34,9.867154364612352,11.932517967978889,0.826913011242977,0.8370149953663151,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.99|pt=0.75,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.407906963394949,6.2622538540548955,9.803812437911176,11.852890768307903,0.5,50.0,0.99,0.75,5.056520544422678,6.2369967236574215,0.8107300305679008,34,10.747344727748928,11.932517967978889,0.9006770202726371,0.855703525420269,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.99|pt=0.75,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,7.885962166213634,10.051299730051038,22.914785384047747,28.314536527678595,0.5,50.0,0.99,0.75,5.056520544422678,6.2369967236574215,0.8107300305679008,34,10.747344727748928,11.932517967978889,0.9006770202726371,0.855703525420269,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.99|pt=0.75,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.460614479122792,5.882108469250622,10.129265324700642,10.174225949978576,0.5,50.0,0.99,0.75,5.056520544422678,6.2369967236574215,0.8107300305679008,34,10.747344727748928,11.932517967978889,0.9006770202726371,0.855703525420269,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.99|pt=0.75,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.425993773412247,6.2622538540548955,9.798728641129312,11.852890768307903,2.0,50.0,0.99,0.75,5.073910455933001,6.2369967236574215,0.8135182172995631,34,10.748302302612535,11.932517967978889,0.9007572694594539,0.8571377433795084,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.99|pt=0.75,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,7.725160320796528,10.051299730051038,22.98017286197015,28.314536527678595,2.0,50.0,0.99,0.75,5.073910455933001,6.2369967236574215,0.8135182172995631,34,10.748302302612535,11.932517967978889,0.9007572694594539,0.8571377433795084,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.99|pt=0.75,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.4927067797618445,5.882108469250622,10.12776286605975,10.174225949978576,2.0,50.0,0.99,0.75,5.073910455933001,6.2369967236574215,0.8135182172995631,34,10.748302302612535,11.932517967978889,0.9007572694594539,0.8571377433795084,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.97|pt=0.75,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.413893140914558,6.2622538540548955,9.791017317485188,11.852890768307903,0.5,50.0,0.97,0.75,5.0753440886350765,6.2369967236574215,0.8137480767600687,34,10.752534049034248,11.932517967978889,0.901111909312758,0.8574299930364133,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.97|pt=0.75,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,7.9076155199280045,10.051299730051038,22.911910384237718,28.314536527678595,0.5,50.0,0.97,0.75,5.0753440886350765,6.2369967236574215,0.8137480767600687,34,10.752534049034248,11.932517967978889,0.901111909312758,0.8574299930364133,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.97|pt=0.75,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.492030838589539,5.882108469250622,10.149338580772021,10.174225949978576,0.5,50.0,0.97,0.75,5.0753440886350765,6.2369967236574215,0.8137480767600687,34,10.752534049034248,11.932517967978889,0.901111909312758,0.8574299930364133,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.97|pt=0.75,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.429702275438647,6.2622538540548955,9.777260891528773,11.852890768307903,2.0,50.0,0.97,0.75,5.089369233099496,6.2369967236574215,0.8159967783524907,34,10.749344696666476,11.932517967978889,0.9008446268853332,0.8584207026189119,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.97|pt=0.75,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,7.850382942016885,10.051299730051038,22.9725306283946,28.314536527678595,2.0,50.0,0.97,0.75,5.089369233099496,6.2369967236574215,0.8159967783524907,34,10.749344696666476,11.932517967978889,0.9008446268853332,0.8584207026189119,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.97|pt=0.75,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.510430067767483,5.882108469250622,10.147278108248232,10.174225949978576,2.0,50.0,0.97,0.75,5.089369233099496,6.2369967236574215,0.8159967783524907,34,10.749344696666476,11.932517967978889,0.9008446268853332,0.8584207026189119,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.99|pt=0.9,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.48136504338413,6.2622538540548955,9.799348668219375,11.852890768307903,0.5,50.0,0.99,0.9,5.155398126460283,6.2369967236574215,0.8265834270692256,34,10.98443776329283,11.932517967978889,0.9205465093595293,0.8735649682143775,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.99|pt=0.9,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,8.20539876664806,10.051299730051038,23.78616184090077,28.314536527678595,0.5,50.0,0.99,0.9,5.155398126460283,6.2369967236574215,0.8265834270692256,34,10.98443776329283,11.932517967978889,0.9205465093595293,0.8735649682143775,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.99|pt=0.9,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.565850907297985,5.882108469250622,10.483759939726857,10.174225949978576,0.5,50.0,0.99,0.9,5.155398126460283,6.2369967236574215,0.8265834270692256,34,10.98443776329283,11.932517967978889,0.9205465093595293,0.8735649682143775,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.97|pt=0.9,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.488761119133862,6.2622538540548955,9.742535594734964,11.852890768307903,0.5,50.0,0.97,0.9,5.177736871785394,6.2369967236574215,0.8301650780328022,34,10.96746344021732,11.932517967978889,0.919123982854976,0.874644530443889,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.97|pt=0.9,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,8.227407453676339,10.051299730051038,23.701505968016086,28.314536527678595,0.5,50.0,0.97,0.9,5.177736871785394,6.2369967236574215,0.8301650780328022,34,10.96746344021732,11.932517967978889,0.919123982854976,0.874644530443889,False
outer::leave_profile_out_P-H02,qs=0.5|qt=50|ps=0.97|pt=0.9,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.603160845754994,5.882108469250622,10.505291483614844,10.174225949978576,0.5,50.0,0.97,0.9,5.177736871785394,6.2369967236574215,0.8301650780328022,34,10.96746344021732,11.932517967978889,0.919123982854976,0.874644530443889,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.99|pt=0.9,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.508202158503572,6.2622538540548955,9.829479864841618,11.852890768307903,2.0,50.0,0.99,0.9,5.1720230171964054,6.2369967236574215,0.8292489552829991,34,10.98646363249889,11.932517967978889,0.9207162865357712,0.8749826209093852,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.99|pt=0.9,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,8.068170221836663,10.051299730051038,23.81034844043535,28.314536527678595,2.0,50.0,0.99,0.9,5.1720230171964054,6.2369967236574215,0.8292489552829991,34,10.98646363249889,11.932517967978889,0.9207162865357712,0.8749826209093852,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.99|pt=0.9,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.585559549562301,5.882108469250622,10.4614638064616,10.174225949978576,2.0,50.0,0.99,0.9,5.1720230171964054,6.2369967236574215,0.8292489552829991,34,10.98646363249889,11.932517967978889,0.9207162865357712,0.8749826209093852,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.97|pt=0.9,rolling_01,670,81,14,2023-01-17,2023-05-16,2023-05-16,8ea6fc4a05e6df7513a5867548bccb7b0d6f5134dab9cc3c2d7a18d0b576c115,940f5b20042bf707144c69265250e69d222ec3de5a98a4aa15598f559c2048d2,22.481180878000007,5.5686334178,4.5154013438587555,6.2622538540548955,9.771844604823722,11.852890768307903,2.0,50.0,0.97,0.9,5.193268807677461,6.2369967236574215,0.8326553688859546,34,10.974983163911958,11.932517967978889,0.9197541703572966,0.8762047696216255,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.97|pt=0.9,rolling_02,751,7,2,2023-05-16,2023-07-25,2023-07-25,2d1cd811122e8771881bd46b212e899add432ef56ef13b787d40671be2a116dc,5899575d8da1a6773e508ab7edb9ea8adb4b3a934101060537c6635a0ed7568a,22.9461588,5.551898364,8.197559375207945,10.051299730051038,23.72985750989186,28.314536527678595,2.0,50.0,0.97,0.9,5.193268807677461,6.2369967236574215,0.8326553688859546,34,10.974983163911958,11.932517967978889,0.9197541703572966,0.8762047696216255,False
outer::leave_profile_out_P-H02,qs=2|qt=50|ps=0.97|pt=0.9,rolling_03,758,81,18,2023-07-25,2023-11-07,2023-11-07,fb89f5b5fb5d36eca41082fe2878f8e87ca112ab9f8e787ce8204320f9b04e64,f750803f8774b0a53d14798fdd369aee4890809b7de7918893e2f69ed575b77d,22.937191796,5.5563881754,5.611506222450323,5.882108469250622,10.49354933809393,10.174225949978576,2.0,50.0,0.97,0.9,5.193268807677461,6.2369967236574215,0.8326553688859546,34,10.974983163911958,11.932517967978889,0.9197541703572966,0.8762047696216255,False
outer::leave_profile_out_P-H03,qs=0.5|qt=200|ps=0.99|pt=0.75,rolling_01,654,82,21,2023-01-17,2023-05-16,2023-05-16,b5a275167b875f1e49a8a9e3c75a93da8047297b829bcf9d723e1ee788bcffcd,c3a2f660d3544897aae1f5a68a49bc7a07910f53f6de5a028609e8710e0fcbc6,19.618111977999995,5.233006314399999,4.719426382018069,6.343042288677617,7.801182313201165,10.3231484711159,0.5,200.0,0.99,0.75,5.762377736990201,6.7671034755521475,0.8515279480812183,48,9.467883539819342,11.313600679603688,0.8368585570540924,0.8441932525676554,True
outer::leave_profile_out_P-H03,qs=0.5|qt=200|ps=0.99|pt=0.75,rolling_02,736,7,3,2023-05-16,2023-07-25,2023-07-25,10095997f7ebe70f71c1a9f37772c495fe70232db9a23f0ef30f1420c56385ab,9de6d9280117a3cc2876c10fc979a2202a1af06b93716e2823549516fdb3af41,20.54084146,5.247311674,15.192473186044873,16.977664498479616,22.742339426984195,27.2444197695238,0.5,200.0,0.99,0.75,5.762377736990201,6.7671034755521475,0.8515279480812183,48,9.467883539819342,11.313600679603688,0.8368585570540924,0.8441932525676554,True
outer::leave_profile_out_P-H03,qs=0.5|qt=200|ps=0.99|pt=0.75,rolling_03,743,81,24,2023-07-25,2023-11-07,2023-11-07,45e818cac192e4f84a9a12b8a778c4789a2e211ac42a13072e5ba82cf44fee2e,85499f6ef828d4efa2f973d2003e979245191b515381c1759bbf368a7d4f792b,20.575612864,5.298113422200001,6.003258514327632,6.3140058232462115,9.26694012721464,10.188893975790489,0.5,200.0,0.99,0.75,5.762377736990201,6.7671034755521475,0.8515279480812183,48,9.467883539819342,11.313600679603688,0.8368585570540924,0.8441932525676554,True
outer::leave_profile_out_P-H03,qs=2|qt=200|ps=0.99|pt=0.75,rolling_01,654,82,21,2023-01-17,2023-05-16,2023-05-16,b5a275167b875f1e49a8a9e3c75a93da8047297b829bcf9d723e1ee788bcffcd,c3a2f660d3544897aae1f5a68a49bc7a07910f53f6de5a028609e8710e0fcbc6,19.618111977999995,5.233006314399999,4.709019237858986,6.343042288677617,7.7593487119841384,10.3231484711159,2.0,200.0,0.99,0.75,5.785251861213515,6.7671034755521475,0.8549081423262085,48,9.540534131338038,11.313600679603688,0.8432800839911065,0.8490941131586576,False
outer::leave_profile_out_P-H03,qs=2|qt=200|ps=0.99|pt=0.75,rolling_02,736,7,3,2023-05-16,2023-07-25,2023-07-25,10095997f7ebe70f71c1a9f37772c495fe70232db9a23f0ef30f1420c56385ab,9de6d9280117a3cc2876c10fc979a2202a1af06b93716e2823549516fdb3af41,20.54084146,5.247311674,15.908805865502066,16.977664498479616,24.295745453067482,27.2444197695238,2.0,200.0,0.99,0.75,5.785251861213515,6.7671034755521475,0.8549081423262085,48,9.540534131338038,11.313600679603688,0.8432800839911065,0.8490941131586576,False
outer::leave_profile_out_P-H03,qs=2|qt=200|ps=0.99|pt=0.75,rolling_03,743,81,24,2023-07-25,2023-11-07,2023-11-07,45e818cac192e4f84a9a12b8a778c4789a2e211ac42a13072e5ba82cf44fee2e,85499f6ef828d4efa2f973d2003e979245191b515381c1759bbf368a7d4f792b,20.575612864,5.298113422200001,5.9998962696709395,6.3140058232462115,9.254669958056521,10.188893975790489,2.0,200.0,0.99,0.75,5.785251861213515,6.7671034755521475,0.8549081423262085,48,9.540534131338038,11.313600679603688,0.8432800839911065,0.8490941131586576,False
outer::leave_profile_out_P-H03,qs=0.5|qt=200|ps=0.99|pt=0.9,rolling_01,654,82,21,2023-01-17,2023-05-16,2023-05-16,b5a275167b875f1e49a8a9e3c75a93da8047297b829bcf9d723e1ee788bcffcd,c3a2f660d3544897aae1f5a68a49bc7a07910f53f6de5a028609e8710e0fcbc6,19.618111977999995,5.233006314399999,4.843712296346125,6.343042288677617,7.831873882885216,10.3231484711159,0.5,200.0,0.99,0.9,5.82665478908844,6.7671034755521475,0.8610264066655234,48,9.515632338879186,11.313600679603688,0.8410790347262386,0.851052720695881,False
