design,fold_id,held_out_group,model_id,family,rows,n,mae,rmse,bias,r2
leave_profile_out,leave_profile_out_P-H07,P-H07,B6_adaptive_kalman,adaptive_kalman,7,7,3.547823296441494,3.9136338250745277,-3.0512114454710995,0.8952362267886637
leave_profile_out,leave_profile_out_P-H07,P-H07,B5_fixed_kalman,fixed_kalman,7,7,3.6724208766852833,4.038696238932884,-3.2252656335045895,0.8884336734144272
leave_profile_out,leave_profile_out_P-H07,P-H07,B1_persistence_last_rate,persistence,7,7,4.232733060290239,4.891230944073245,-4.232733060290239,0.8363608964225959
leave_profile_out,leave_profile_out_P-V01,P-V01,B7_two_regime_imm,imm_damped_acceleration,6,6,1.545978950368345,1.8688892374535326,0.22737629773335993,0.8538999739340668
leave_profile_out,leave_profile_out_P-V01,P-V01,B6_adaptive_kalman,adaptive_kalman,6,6,1.9425703275991264,2.4533887945603934,-0.6453692732468527,0.7482230767363054
leave_profile_out,leave_profile_out_P-V01,P-V01,B1_persistence_last_rate,persistence,6,6,2.0691901748545094,3.1400543524203037,-1.4900751281877969,0.5875631147351201
leave_profile_out,leave_profile_out_P-V01,P-V01,B5_fixed_kalman,fixed_kalman,6,6,2.2268421457499743,2.674691954352585,-0.48228548559843065,0.7007523765664463
leave_profile_out,leave_profile_out_P-V02,P-V02,B7_two_regime_imm,imm_damped_acceleration,7,7,3.7587862445658677,4.678153818781439,3.183522958070694,0.692083932505517
leave_profile_out,leave_profile_out_P-V02,P-V02,B6_adaptive_kalman,adaptive_kalman,7,7,3.8390538150172864,4.762599781127119,2.4147481519296097,0.6808671342460837
leave_profile_out,leave_profile_out_P-V02,P-V02,B1_persistence_last_rate,persistence,7,7,3.935026122585034,4.6148744472766285,1.4355642465305931,0.7003576897041726
leave_profile_out,leave_profile_out_P-V02,P-V02,B5_fixed_kalman,fixed_kalman,7,7,4.031205004325558,5.059506964527293,3.1940731577965398,0.6398364545322606
leave_profile_out,leave_profile_out_P-V03,P-V03,B7_two_regime_imm,imm_damped_acceleration,7,7,2.789141655071928,3.390687579810535,-2.789141655071928,0.920096140176684
leave_profile_out,leave_profile_out_P-V03,P-V03,B6_adaptive_kalman,adaptive_kalman,7,7,2.876368556184615,3.9155089854484864,-2.807813857741998,0.8934462698457739
leave_profile_out,leave_profile_out_P-V03,P-V03,B5_fixed_kalman,fixed_kalman,7,7,2.939250310601869,3.9964423495183956,-2.8278353703749084,0.888995825157433
leave_profile_out,leave_profile_out_P-V03,P-V03,B1_persistence_last_rate,persistence,7,7,3.213018183095235,4.218451985951987,-2.737669336746126,0.8763202984346978
leave_profile_out,leave_profile_out_P-V04,P-V04,B5_fixed_kalman,fixed_kalman,7,7,3.3100405456565376,3.5847188178212983,-1.769878932013933,0.8518425400829595
leave_profile_out,leave_profile_out_P-V04,P-V04,B6_adaptive_kalman,adaptive_kalman,7,7,3.4202960794213553,3.62447990914756,-2.233444848876939,0.8485376377804135
leave_profile_out,leave_profile_out_P-V04,P-V04,B7_two_regime_imm,imm_damped_acceleration,7,7,3.7616986452401644,4.0069426663745435,-1.975550345601676,0.8148858620160768
leave_profile_out,leave_profile_out_P-V04,P-V04,B1_persistence_last_rate,persistence,7,7,4.3818832497346785,4.6959968422378,-3.85118209937188,0.7457453380826045
leave_profile_out,leave_profile_out_P-V05,P-V05,B7_two_regime_imm,imm_damped_acceleration,4,4,2.509381678673954,3.145334668092591,-1.1940264732367663,0.18182472891322088
leave_profile_out,leave_profile_out_P-V05,P-V05,B6_adaptive_kalman,adaptive_kalman,4,4,2.9425602749850706,3.089523479884133,-1.1208508246744548,0.2106027198321928
leave_profile_out,leave_profile_out_P-V05,P-V05,B5_fixed_kalman,fixed_kalman,4,4,2.99069281715258,3.1500756541853256,-1.0846625390501647,0.1793563868244279
leave_profile_out,leave_profile_out_P-V05,P-V05,B1_persistence_last_rate,persistence,4,4,3.7750755396429447,3.900312506830446,-1.664112013214341,-0.25808920732422624
leave_profile_out,leave_profile_out_P-V06,P-V06,B6_adaptive_kalman,adaptive_kalman,7,7,2.7887838420992908,3.6606522347133246,-1.569580529471377,0.7777038937042976
leave_profile_out,leave_profile_out_P-V06,P-V06,B5_fixed_kalman,fixed_kalman,7,7,2.9017019417281604,3.761360732313927,-1.8286095436561502,0.7653044347117233
leave_profile_out,leave_profile_out_P-V06,P-V06,B1_persistence_last_rate,persistence,7,7,3.2120303168594013,4.252093131946639,-2.509532310351469,0.700069627378636
leave_profile_out,leave_profile_out_P-V06,P-V06,B7_two_regime_imm,imm_damped_acceleration,7,7,3.3781626907359987,4.294213375167259,0.04572103989604161,0.6940981162564336
leave_zone_out,leave_zone_out_GEO_NE,GEO_NE,B7_two_regime_imm,imm_damped_acceleration,35,35,5.334749523346684,9.697778332296211,-2.8084058797493077,0.7664667188887031
leave_zone_out,leave_zone_out_GEO_NE,GEO_NE,B5_fixed_kalman,fixed_kalman,35,35,5.508923269405598,10.2567428123673,-3.362096446910398,0.7387699060268044
leave_zone_out,leave_zone_out_GEO_NE,GEO_NE,B6_adaptive_kalman,adaptive_kalman,35,35,5.6435658906351245,10.274214607344685,-3.513558622321508,0.737879165930559
leave_zone_out,leave_zone_out_GEO_NE,GEO_NE,B1_persistence_last_rate,persistence,35,35,6.235849199919468,10.589337298281313,-4.014647060469098,0.7215534513986785
