cell_id,grid_step_m,full_cell_area_m2,effective_area_m2,effective_area_fraction,x_local_m,y_local_m,settlement_reference_map_mm_raw,settlement_color_distance,settlement_digitized_valid,kzt_digitized,kzt_color_distance,kzt_digitized_valid,ko_digitized,ko_color_distance,ko_digitized_valid,seismic_energy_mid_J_m2_digitized,seismic_color_distance,seismic_digitized_valid,lithology_digitized,lithology_color_distance,lithology_digitized_valid,backfill_hatch_density,backfill_readability,terrain_TRI_relative,terrain_roughness_relative,terrain_digitized_valid,distance_to_reconstructed_fault_m,settlement_reference_map_mm,settlement_provenance,settlement_nearest_source_distance_m,settlement_standard_uncertainty_mm,kzt_reconstructed,kzt_provenance,kzt_nearest_source_distance_m,kzt_standard_uncertainty,ko_reconstructed,ko_provenance,ko_nearest_source_distance_m,ko_standard_uncertainty,seismic_energy_mid_J_m2_reconstructed,seismic_provenance,seismic_nearest_source_distance_m,seismic_standard_uncertainty_J_m2,lithology_reconstructed,lithology_provenance,lithology_nearest_source_distance_m,fault_proximity_0_1,reference_year,reference_date,reference_period_status,source_filename_support,settlement_anchor_id,settlement_anchor_conditioned
G050-000001,50,2500,115.551758529927,0.0462207034119707,20848.849491333,41625,,2.65753645318366,False,0.26536312849162,54.1664102558034,True,,22.9319645909373,False,,89.2308735187958,False,replacement_rock_salt,72.1287548608582,True,0.776859521865845,0.966942131519318,,,False,633.780757270886,,missing,0,,0.26536312849162,D,0,0.032,0.612111259184275,R,76.1505086669713,0.033330535606688,23.0869134314989,R,50.040655880893,2.70024393528536,replacement_rock_salt,D,0,0.163522912044982,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000002,50,2500,316.724885597978,0.126689954239191,20846.832751144,41675,,2.65753645318366,False,0.26536312849162,51.7010638188423,True,,22.9319645909373,False,22.5,59.2671288367644,True,carnallite,17.5130386347493,True,0.694214880466461,0.966942131519318,,,False,665.37967965349,,missing,0,,0.26536312849162,D,0,0.032,0.617113387615059,R,78.167248855978,0.0334717074199185,22.5,D,0,1.2,carnallite,D,0,0.14940645530611,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000003,50,2500,443.209724832987,0.177283889933195,20844.9409714608,41721.9019185896,,2.65753645318366,False,,0,False,,22.9319645909373,False,17.5,4.31120692965571,True,carnallite,26.4196896272458,True,0.752066135406494,0.966942131519318,,,False,696.986954521684,,missing,0,,0.267021729751739,R,46.9400553659417,0.0715104088585507,0.615472745512907,R,80.0590285392027,0.0336041319977442,17.5,D,0,1.2,carnallite,D,0,0.136505373527056,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000004,50,2500,760.567356139186,0.304226942455674,20842.0065068259,41826.3907229518,,2.65753645318366,False,,0,False,,22.9319645909373,False,,93.373267274539,False,carnallite,15.9891584796977,True,1,1,,,False,772.152868232284,82.8155944436351,R,146.387920583965,74.2228623589485,0.279462923788677,R,98.980692451306,0.079836910792209,0.584401324722146,R,58.0789994496131,0.0320655299614729,18.2668206097507,R,32.9969604379218,2.59798176262753,carnallite,D,0,0.110123694215262,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000005,50,2500,1221.64222698839,0.488656890795355,20837.7835777301,41875,,2.65753645318366,False,,0,False,,22.9319645909373,False,,122.708481939075,False,carnallite,17.2280736654514,True,0.991735517978668,1,,,False,811.208313561147,82.0599140395306,R,97.5955549383117,68.352664873388,0.28307482376262,R,50.1883268056531,0.0720301322889045,0.601906508958,R,87.2164222698848,0.0341051495588919,17.887349298221,R,37.2164222698848,2.62329853361931,carnallite,D,0,0.0984961282438048,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000006,50,2500,1656.01703692846,0.662406814771384,20833.4398296307,41925,,1.25,False,0.283240223463687,20.3140567010624,True,,22.9319645909373,False,17.5,26.5518360947035,True,carnallite,17.2280736654514,True,0.801652908325195,1,,,False,852.428709231237,77.9084271081651,R,47.4072281326586,62.2470359180823,0.283240223463687,D,0,0.032,0.60768272525009,R,91.5601703692846,0.0344092119258499,17.5,D,0,1.2,carnallite,D,0,0.0875530312476866,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000007,50,2500,1837.31848851063,0.734927395404251,20829.3367827629,41972.2293371288,58.9041095890407,10,True,,70.4911341943084,False,,22.9319645909373,False,17.5,8.70744719640611,True,,33.2565782966318,False,0.768595039844513,1,,,False,892.209172920409,58.9041095890407,D,0,30.8835616438356,0.283787412889021,R,47.4072281326586,0.0715851565012254,0.612332813076745,R,95.6632172370664,0.0346964252065947,17.5,D,0,1.2,carnallite,R,45.6632172370664,0.0781465737155707,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000008,50,2500,2104.15756945128,0.841663027780513,20827.4056099449,42076.7181414909,,170.052932935601,False,,0,False,,22.9319645909373,False,17.5,4.31120692965571,True,,63.6063479536437,False,0.793388426303864,0.966942131519318,,,False,978.665697058594,90.5394691981621,R,47.5943900551429,62.5221161905804,0.28431287732855,R,151.838092271591,0.0882940947634546,0.600453778661333,R,137.33982264522,0.0376137875851654,17.5,D,0,1.2,carnallite,R,47.5943900551429,0.0610423309255278,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000009,50,2500,1461.69654994774,0.584678619979097,20838.0178080651,42131.2069458531,,0,False,,0,False,,22.9319645909373,False,17.5,4.31120692965571,True,sylvinite,46.5866128839606,True,0.661157011985779,0.900826454162598,,,False,1019.00284898287,107.038230767923,R,65.8537191138566,65.0432109090212,0.283240223463687,R,170.472365309289,0.0912755784494862,0.584832263154225,R,96.6533573789811,0.0347657350165287,17.5,D,0,1.2,sylvinite,D,0,0.0543975201640136,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000010,50,2500,3.32375672106027,0.00132950268842411,20849.3150030927,42151.213055375,,2.65753645318366,False,,0,False,,22.9319645909373,False,17.5,5.93578672240175,True,,73.7188408753149,False,0.694214880466461,0.950413227081299,,,False,1030.42616281631,145.455521344379,R,78.7985485952619,67.364936258319,0.283240223463687,R,147.508466349413,0.0876013546159061,0.580486805326155,R,78.8557401699778,0.0335199018118985,17.5,D,0,1.2,sylvinite,R,22.9754441457077,0.052650752347467,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000011,50,2500,140.067841219806,0.0560271364879223,20845.9406865194,42341.3736742746,58.9041095890407,0,True,,0,False,,22.9319645909373,False,22.5,40.1823374409022,True,,73.7188408753149,False,0.958677709102631,1,,,False,1200.09563231044,58.9041095890407,D,0,30.8835616438356,0.280253742764605,R,102.801253686482,0.0804482005898372,0.516280798792104,R,80.7370562831616,0.0336515939398213,22.5,D,0,1.2,replacement_rock_salt,R,71.3144780695499,0.0324243802032005,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000012,50,2500,1227.98111571599,0.491192446286395,20837.3357873,42381.5343643922,333.789954337899,0,True,,0,False,,22.9319645909373,False,,83.4034857544105,False,,73.7188408753149,False,0.966942131519318,1,,,False,1240.04491167798,333.789954337899,D,0,35.0068493150685,0.281243799548012,R,137.104223820187,0.0859366758112299,0.482993370518807,R,87.9074064361199,0.0341535184505284,18.9482173598379,R,38.226833982464,2.62936100389478,carnallite,R,87.9074064361199,0.0289268380675952,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000013,50,2500,888.813725881391,0.355525490352557,20841.1118627412,42425,137.442922374429,0,True,,0,False,,22.9319645909373,False,,90.0501590329996,False,,73.7188408753149,False,0.925619840621948,1,,,False,1277.91692880229,137.442922374429,D,0,32.0616438356164,0.280746349581569,R,170.609888831461,0.0912975822130337,0.491110863578665,R,97.6586891820372,0.0348361082427426,18.7225639904972,R,33.8881372588148,2.60332882355289,carnallite,R,97.6586891820372,0.025960185926104,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000014,50,2500,454.438915941319,0.181775566376527,20845.4556108406,42475,0,0.188327183453896,True,,0,False,,22.9319645909373,False,,106.144666900503,False,,73.7188408753149,False,0.735537171363831,1,,,False,1321.92148817253,0,D,0,30,0.277509915330758,R,213.720427774265,0.0981952684438825,0.521821350385354,R,127.778362200898,0.0369444853540629,20.2518118895633,R,29.5443891594114,2.57726633495647,replacement_rock_salt,R,79.5443891594114,0.0228931271565625,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000015,50,2500,64.7922924742823,0.0259169169897129,20848.8137424451,42513.654769196,0,0.376654366907836,True,,0,False,,22.9319645909373,False,,100.573356312693,False,,73.7188408753149,False,0.694214880466461,1,,,False,1356.23559676157,0,D,0,30,0.278757689390704,R,248.874245985679,0.103819879357709,0.535073229408548,R,126.695247968096,0.0368686673577667,19.4499965605303,R,46.6895198767869,2.68013711926072,carnallite,R,77.0263597881362,0.0207551919760645,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000016,50,2500,4.02288467088073,0.00160915386835229,20899.2463967069,41498.6654501421,,2.65753645318366,False,,0,False,,22.9319645909373,False,27.5,5.3851648071345,True,carnallite,18.2347613700378,True,0.975206613540649,1,0.222222222222222,0.516339869281046,True,525.174834213602,219.742584244531,R,193.764252139711,82.6465619416559,0.277649040424462,R,78.1305414234894,0.0765008866277583,0.425970805997336,R,32.9185952966722,0.0303043016707671,27.5,D,0,1.2,carnallite,D,0,0.223018728593443,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000017,50,2500,1478.95731435174,0.591582925740695,20887.9381656247,41518.6911033221,,2.65753645318366,False,,0,False,,22.9319645909373,False,27.5,5.3851648071345,True,carnallite,15.9891584796977,True,0.958677709102631,1,0.00555555555555556,0.606535947712418,True,544.485375471901,222.819716838794,R,212.875054293052,85.0014008519422,0.27855334554329,R,55.851467475847,0.0729362347961355,0.479598822800346,R,37.5949696708665,0.0306316478769607,27.5,D,0,1.2,carnallite,D,0,0.211047405241748,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000018,50,2500,2412.8759559639,0.96515038238556,20875.9373008083,41573.2380158182,,2.65753645318366,False,0.283240223463687,32.4393631832844,True,,22.9319645909373,False,27.5,65.9545297913646,True,carnallite,15.9891584796977,True,0.917355358600616,1,0,0.152941176470588,True,582.463128203186,,missing,0,,0.283240223463687,D,0,0.032,0.564681859350656,R,49.0943279843505,0.0314366029589045,27.5,D,0,1.2,carnallite,D,0,0.189345788588422,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000019,50,2500,2500,1,20875,41625,,2.65753645318366,False,0.283240223463687,32.4393631832844,True,,22.9319645909373,False,,89.2308735187958,False,carnallite,3.74165738677394,True,0.760330557823181,0.966942131519318,,,False,612.574569617104,,missing,0,,0.283240223463687,D,0,0.032,0.616805164986149,R,50,0.0315,23.3566254569175,R,50,2.7,carnallite,D,0,0.173736923804427,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000020,50,2500,2500,1,20875,41675,,2.65753645318366,False,0.26536312849162,52.4785670536077,True,,22.9319645909373,False,22.5,59.2671288367644,True,replacement_rock_salt,50.9060485382413,True,0.677685976028442,0.966942131519318,,,False,643.587242038088,,missing,0,,0.26536312849162,D,0,0.032,0.624666247655305,R,50,0.0315,22.5,D,0,1.2,replacement_rock_salt,D,0,0.159004831324098,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000021,50,2500,2190.1918589625,0.876076743584999,20875,41721.9019185896,,2.65753645318366,False,,0,False,,22.9319645909373,False,17.5,4.31120692965571,True,carnallite,65.1920240520265,True,0.735537171363831,0.966942131519318,,,False,674.753676296164,,missing,0,,0.266976106869495,R,46.901918589625,0.07150430697434,0.623051672131028,R,50,0.0315,17.5,D,0,1.2,carnallite,D,0,0.145458035968014,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000022,50,2500,30.0634613721536,0.0120253845488614,20893.1673396914,41798.9000089272,,2.65753645318366,False,,0,False,0.493575418994413,20.4862758938759,True,17.5,6.57969509500651,True,carnallite,15.9891584796977,True,0.917355358600616,1,,,False,717.446417409287,88.2387327405138,R,174.27882328692,77.6782334492407,0.274075258572225,R,125.224855534432,0.0840359768855091,0.493575418994413,D,0,0.014,17.5,D,0,1.2,carnallite,D,0,0.128754613524063,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000023,50,2500,2479.31679622888,0.991726718491553,20875,41825.9123859208,,2.65753645318366,False,,0,False,,22.9319645909373,False,17.5,8.70744719640611,True,carnallite,15.9891584796977,True,1,1,,,False,749.737544163588,83.3774075128941,R,146.316951207977,74.2255822952151,0.279821078533039,R,99.0876140792097,0.0798540182526736,0.572674423473944,R,32.5533522437694,0.0302787346570639,17.5,D,0,1.2,carnallite,D,0,0.117407173658452,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000024,50,2500,2500,1,20875,41875,,2.65753645318366,False,,0,False,,22.9319645909373,False,17.5,7.91288533502536,True,carnallite,15.9891584796977,True,0.991735517978668,1,,,False,787.421283179875,83.7257749327083,R,97.2293371287669,68.3420359541062,0.283330423451327,R,50,0.072,0.610410037655921,R,50,0.0315,17.5,D,0,1.2,carnallite,D,0,0.105422932061452,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000025,50,2500,2500,1,20875,41925,,1.25,False,0.283240223463687,20.3140567010624,True,,22.9319645909373,False,17.5,6.57969509500651,True,carnallite,15.9891584796977,True,0.801652908325195,1,,,False,827.036403054457,86.1556841500665,R,47.2293371287669,62.3906341384534,0.283240223463687,D,0,0.032,0.605593737405204,R,50,0.0315,17.5,D,0,1.2,carnallite,D,0,0.0941410441525381,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000026,50,2500,2222.93371287669,0.889173485150677,20875,41972.2293371288,98.1735159817354,10.0003460147749,True,,70.4911341943084,False,,22.9319645909373,False,17.5,4.31120692965571,True,carnallite,17.5130386347493,True,0.768595039844513,1,,,False,865.444487995203,98.1735159817354,D,0,31.472602739726,0.283971691648667,R,47.2293371287669,0.0715566939406027,0.626228315073902,R,50,0.0315,17.5,D,0,1.2,carnallite,D,0,0.0843569113199542,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000027,50,2500,2328.1858509079,0.931274340363161,20875,42076.7181414909,98.1735159817354,0,True,,0,False,,22.9319645909373,False,17.5,4.31120692965571,True,carnallite,17.5130386347493,True,0.876033067703247,1,,,False,953.237671880625,98.1735159817354,D,0,31.472602739726,0.284479253790099,R,151.718141490921,0.0882749026385474,0.598664631755931,R,108.800560265033,0.0356160392185523,17.5,D,0,1.2,carnallite,D,0,0.0656422191543965,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000028,50,2500,2500,1,20875,42125,,167.038917621014,False,,0,False,,22.9319645909373,False,17.5,4.31120692965571,True,carnallite,12.5626372850431,True,0.826446294784546,1,,,False,994.895447304742,88.3233423680926,R,48.281858509079,62.5602898684513,0.283240223463687,R,160.491004123099,0.0896785606596958,0.577029765689891,R,69.5531837049548,0.0328687228593468,17.5,D,0,1.2,carnallite,D,0,0.0582763795714547,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000029,50,2500,1228.11288398007,0.491245153592026,20887.5,42174.5622576796,,237.779309444703,False,,0,False,,22.9319645909373,False,17.5,7.34846922834953,True,carnallite,17.5130386347493,True,0.694214880466461,0.958677709102631,,,False,1032.3868980428,156.000514153017,R,37.5196149146379,62.6223640728169,0.281852747927881,R,109.601720477419,0.0815362752763871,0.562779548910154,R,37.5196149146379,0.0306263730440247,17.5,D,0,1.2,carnallite,D,0,0.0523566221763172,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000030,50,2500,195.438310347146,0.0781753241388585,20895.2050042886,42289.810297959,196.34703196347,0.394600231323515,True,,0,False,,22.9319645909373,False,17.5,4.31120692965571,True,replacement_rock_salt,29.4231116641323,True,0.834710717201233,0.966942131519318,,,False,1132.46393640967,196.34703196347,D,0,32.945205479452,0.282780729233315,R,33.4776993341034,0.0693564318934565,0.598519198704014,R,33.4776993341034,0.0303434389533872,17.5,D,0,1.2,replacement_rock_salt,D,0,0.0393361534888882,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000031,50,2500,1995.36307797408,0.798145231189633,20882.7050042886,42316.3736742746,196.34703196347,0.394600231323515,True,,0,False,,22.9319645909373,False,17.5,5.36311250847367,True,,73.7188408753149,False,0.900826454162598,0.983471095561981,,,False,1161.82005134782,196.34703196347,D,0,32.945205479452,0.282331303348655,R,58.5803787459193,0.0733728605993471,0.562998234626115,R,43.1657289727082,0.0310216010280896,17.5,D,0,1.2,replacement_rock_salt,R,29.357502640474,0.0361714241141558,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000032,50,2500,2500,1,20875,42375,333.789954337899,0,True,,0,False,,22.9319645909373,False,17.5,7.91288533502536,True,,73.7188408753149,False,1,1,,,False,1218.44229446074,333.789954337899,D,0,35.0068493150685,0.279622296825271,R,110.461008959971,0.0816737614335953,0.456142358713059,R,50,0.0315,17.5,D,0,1.2,carnallite,R,50,0.0307685043432343,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000033,50,2500,2500,1,20875,42425,157.077625570776,0.295950173492604,True,,0,False,,22.9319645909373,False,17.5,5.20729459076567,True,,73.7188408753149,False,0.925619840621948,1,,,False,1264.34115637488,157.077625570776,D,0,32.3561643835616,0.280658337745119,R,156.494373444088,0.089039099751054,0.469554603074764,R,70.7106781186548,0.0329497474683058,17.5,D,0,1.2,carnallite,R,70.7106781186548,0.0269869111179351,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000034,50,2500,2500,1,20875,42475,176.712328767123,0.263066820882343,True,,0,False,,22.9319645909373,False,22.5,30.0634996938286,True,,73.7188408753149,False,0.743801653385162,1,,,False,1310.54015370609,176.712328767123,D,0,32.6506849315068,0.277303846180594,R,204.399959243784,0.0967039934790054,0.512443126470497,R,100,0.035,22.5,D,0,1.2,replacement_rock_salt,R,50,0.0236498042943147,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000035,50,2500,2455.27181352707,0.982108725410827,20875,42513.654769196,333.789954337899,0,True,,0,False,,22.9319645909373,False,,81.1405477847524,False,,73.7188408753149,False,0.727272748947144,1,,,False,1346.44252802537,333.789954337899,D,0,35.0068493150685,0.282953719844878,R,242.01695503622,0.102722712805795,0.547631938893666,R,100.641513611413,0.0350449059527989,19.2670645457912,R,38.6547691959931,2.63192861517596,carnallite,R,51.2709885022338,0.0213441271625493,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000036,50,2500,245.702949214969,0.0982811796859876,20877.1773854127,42552.3729785692,1806.39269406393,36.0011323591615,True,,0,False,,22.9319645909373,False,,123.459642411997,False,,73.7188408753149,False,0.743801653385162,1,,,False,1381.77883734798,1806.39269406393,D,0,57.0958904109589,0.294118190719145,R,278.330172828989,0.108532827652638,0.567249178153681,R,97.8226145873123,0.0348475830211119,18.1722434436752,R,47.8226145873123,2.68693568752387,carnallite,R,55.1024720109467,0.0192944163102384,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000037,50,2500,1169.74918631759,0.467899674527034,20888.3025081368,42625,117.808219178082,0,True,,0,False,,22.9319645909373,False,,96.5461303047233,False,,73.7188408753149,False,0.983471095561981,1,,,False,1446.19024124963,117.808219178082,D,0,31.7671232876712,0.30355678152522,R,204.984675844586,0.0967975481351337,0.632895925796584,R,113.097919243784,0.0359168543470649,18.7350457512029,R,36.6974918631749,2.62018495117905,replacement_rock_salt,R,80.6888374077316,0.0160511927446947,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000038,50,2500,671.495727856927,0.268598291142771,20893.2850427214,42675,333.789954337899,0.707106781186548,True,,0,False,,22.9319645909373,False,,141.559150462218,False,,73.7188408753149,False,0.958677709102631,1,,,False,1491.86961858476,333.789954337899,D,0,35.0068493150685,0.279959053059763,R,155.228254662842,0.0888365207460547,0.644992594289914,R,147.359155222964,0.0383151408656075,20.5964123181707,R,31.7149572785711,2.59028974367143,sylvinite,R,75.7063028231278,0.0140872573461472,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000039,50,2500,179.020905897982,0.0716083623591927,20897.8881550069,42721.1924770142,0,0.282490775180844,True,,0,False,,22.9319645909373,False,,127.890578229985,False,,73.7188408753149,False,0.884297549724579,1,,,False,1534.32432646805,0,D,0,30,0.279531582747105,R,109.659632069451,0.0815455411311121,0.610648081005357,R,146.13073048683,0.0382291511340781,21.1696859693555,R,27.1118449931309,2.56267106995879,sylvinite,R,84.7903805708253,0.0124780548457325,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000040,50,2500,877.496351076666,0.350998540430666,20930.3437208451,41487.8677491021,,2.65753645318366,False,,0,False,0.3,16.3056738591203,True,27.5,5.3851648071345,True,,36.0627223659618,False,0.917355358600616,1,,,False,492.58345076922,213.931984377475,R,161.04514331211,78.6040568850027,0.275858856338421,R,101.233102196911,0.0801972963515057,0.3,D,0,0.014,27.5,D,0,1.2,carnallite,R,32.9185952966722,0.244783461976388,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000041,50,2500,2500,1,20925,41525,,2.65753645318366,False,,0,False,0.485754189944134,24.0455297300766,True,27.5,5.3851648071345,True,carnallite,17.2331034800919,True,0.93388432264328,1,0.0333333333333333,0.0980392156862745,True,515.369788240444,219.657894296535,R,184.785002300165,81.5673581619505,0.280458550410554,R,68.8044665850985,0.0750087146536158,0.485754189944134,D,0,0.014,27.5,D,0,1.2,carnallite,D,0,0.229354804630208,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000042,50,2500,2500,1,20925,41575,,2.65753645318366,False,,0,False,0.628491620111732,9.14125264939111,True,,87.816818919391,False,carnallite,15.9891584796977,True,0.900826454162598,1,,,False,542.736541430198,210.009522455303,R,217.80020088659,85.3362145554969,0.278044968135244,R,49.0943279843505,0.0718550924774961,0.628491620111732,D,0,0.014,27.5,R,49.0943279843505,2.6945659679061,carnallite,D,0,0.212104578175689,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000043,50,2500,2500,1,20925,41625,,2.65753645318366,False,,0,False,0.638268156424581,8.98003360017142,True,,90.033327162779,False,carnallite,15.9891584796977,True,0.735537171363831,0.958677709102631,0,0.258823529411765,True,573.166544885712,,missing,0,,0.272075945032811,R,50,0.072,0.638268156424581,D,0,0.014,23.7766236229738,R,70.7106781186548,2.82426406871193,carnallite,D,0,0.19444251745653,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000044,50,2500,2500,1,20925,41675,,2.65753645318366,False,0.26536312849162,53.3010318849457,True,0.64608938547486,10.4156689256884,True,,74.5090853938523,False,carnallite,15.9891584796977,True,0.652892589569092,0.958677709102631,,,False,606.198666238089,,missing,0,,0.26536312849162,D,0,0.032,0.64608938547486,D,0,0.014,21.3069682926899,R,46.901918589625,2.68141151153775,carnallite,D,0,0.176930869720227,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000045,50,2500,2190.1918589625,0.876076743584999,20925,41721.9019185896,,2.65753645318366,False,,0,False,0.65,9.60269344784512,True,22.5,27.599912867823,True,carnallite,15.9891584796977,True,0.727272748947144,0.958677709102631,,,False,639.190745012656,91.2804493002943,R,240.595237317634,85.697037464122,0.266789336169464,R,46.901918589625,0.07150430697434,0.65,D,0,0.014,22.5,D,0,1.2,carnallite,D,0,0.161014755123892,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000046,50,2500,210.617956961687,0.0842471827846748,20937.5,41795.7876408608,,2.65753645318366,False,,0,False,0.65,8.20809584314426,True,22.5,27.599912867823,True,carnallite,15.9891584796977,True,0.909090936183929,1,0,0.741176470588235,True,686.524220484814,90.4558217063496,R,176.883922904055,78.0351871826136,0.274523575560598,R,121.432714639465,0.0834292343423144,0.65,D,0,0.014,22.5,D,0,1.2,carnallite,D,0,0.140647604924246,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000047,50,2500,2500,1,20925,41825,,2.65753645318366,False,,0,False,0.644134078212291,10.5978714321666,True,22.5,27.599912867823,True,carnallite,15.9891584796977,True,1,1,,,False,717.180331065119,88.8610875168069,R,147.229337128767,74.4447422057882,0.282720817204292,R,100,0.08,0.644134078212291,D,0,0.014,22.5,D,0,1.2,carnallite,D,0,0.128852536011706,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000048,50,2500,2500,1,20925,41875,,2.65753645318366,False,,0,False,0.65,9.2836873714636,True,22.5,27.599912867823,True,carnallite,15.9891584796977,True,0.991735517978668,1,0,0.450980392156863,True,757.168780417739,87.1267853554078,R,97.2293371287669,68.4100561625602,0.284762692825081,R,50,0.072,0.65,D,0,0.014,22.5,D,0,1.2,carnallite,D,0,0.114940649789889,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000049,50,2500,2500,1,20925,41925,,1.25,False,0.283240223463687,20.3140567010624,True,0.558100558659218,16.7872719641995,True,17.5,4.24605454966778,True,carnallite,15.9891584796977,True,0.801652908325195,1,0,0.886274509803922,True,798.28660067165,81.897632205991,R,47.2293371287669,62.3054730995719,0.283240223463687,D,0,0.032,0.558100558659218,D,0,0.014,17.5,D,0,1.2,carnallite,D,0,0.102200484648948,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000050,50,2500,2222.93371287669,0.889173485150677,20925,41972.2293371288,98.1735159817354,10.0003460147749,True,,71.4282857137143,False,0.65,9.20314514841734,True,17.5,5.58343447032641,True,carnallite,17.5130386347493,True,0.768595039844513,1,0,0.474509803921569,True,838.01339287384,98.1735159817354,D,0,31.472602739726,0.284724684339512,R,47.2293371287669,0.0715566939406027,0.65,D,0,0.014,17.5,D,0,1.2,carnallite,D,0,0.0912343343476802,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
G050-000051,50,2500,2328.1858509079,0.931274340363161,20925,42076.7181414909,98.1735159817354,0,True,,0,False,,22.9319645909373,False,17.5,4.31120692965571,True,carnallite,15.9891584796977,True,0.900826454162598,1,,,False,928.404192109794,98.1735159817354,D,0,31.472602739726,0.284762534521737,R,151.718141490921,0.0882749026385474,0.599565946968395,R,96.631060813721,0.0347641742569605,17.5,D,0,1.2,carnallite,D,0,0.0704689278504608,2022,,year_supported_exact_date_unknown,ОСЕДАНИЯ_2022_СКРУ1,,False
