design,model_id,dimension,segment,origins,points,profiles,zones,support_status,mae,median_absolute_error,rmse,bias,absolute_bias,p90_absolute_error,p95_absolute_error,max_absolute_error,r2_descriptive,precision_weighted_mae,precision_weighted_rmse,b1_mae,b1_skill,mase,direction_accuracy,direction_neutral_fraction
train_rolling_origin,B6_adaptive_kalman,worst_zone,GEO_SW,136,41,7,1,ELIGIBLE_SUPPORT,9.61842913996482,5.06878223501109,16.7027748366914,-4.574937366021473,4.574937366021473,24.303812567644037,35.11284632919745,107.84438385490395,0.8060187374778698,,,,,,,
train_rolling_origin,B6_adaptive_kalman,zone,GEO_NE,103,41,6,1,ELIGIBLE_SUPPORT,3.6909353894159334,3.369615355544137,4.51470045156275,0.7088828839286888,0.7088828839286888,7.078165251551493,8.326878969369753,14.51647700485065,0.9003302896480287,,,,,,,
train_rolling_origin,B6_adaptive_kalman,zone,GEO_NW,24,8,2,1,DESCRIPTIVE_LOW_SUPPORT,4.055500315657249,4.528941318025931,4.726544218406242,1.1588529886298078,1.1588529886298078,6.847957708996617,7.543521963212911,10.043016784950531,0.8485010481555044,,,,,,,
train_rolling_origin,B6_adaptive_kalman,zone,GEO_SE,29,8,2,1,DESCRIPTIVE_LOW_SUPPORT,6.4765372162735195,3.148407065105708,12.068192035377955,-0.6435997137921716,0.6435997137921716,8.616670863949253,24.80674273001169,49.23695531807128,0.7840409241324907,,,,,,,
train_rolling_origin,B6_adaptive_kalman,zone,GEO_SW,136,41,7,1,ELIGIBLE_SUPPORT,9.61842913996482,5.06878223501109,16.7027748366914,-4.574937366021473,4.574937366021473,24.303812567644037,35.11284632919745,107.84438385490395,0.8060187374778698,,,,,,,
train_rolling_origin,B7_two_regime_imm,equal_profile_macro,all_groups_equal_weight,292,98,14,4,ELIGIBLE_SUPPORT,5.919778556491636,4.108543568753378,8.4926423658118,-0.7723155022044884,2.5308331499105656,12.00320411833459,17.169065644495497,23.893742041170185,0.6573742864045939,,,,,,,
train_rolling_origin,B7_two_regime_imm,equal_zone_macro,all_groups_equal_weight,292,98,14,4,ELIGIBLE_SUPPORT,5.343030109691998,3.6692381600670547,8.52275609542115,-0.6327850516501257,1.364322542276106,9.785929834776006,16.16795356008695,42.260806954176445,0.8689777010598714,,,,,,,
train_rolling_origin,B7_two_regime_imm,history,3_5,1,1,1,1,DESCRIPTIVE_LOW_SUPPORT,7.085408692052372,7.085408692052372,7.085408692052372,7.085408692052372,7.085408692052372,7.085408692052372,7.085408692052372,7.085408692052372,,,,,,,,
train_rolling_origin,B7_two_regime_imm,history,6_9,76,55,10,4,ELIGIBLE_SUPPORT,4.906065751673422,3.30485406112372,8.53905174197609,-0.25436395680030044,0.25436395680030044,9.111214394985918,14.510381661475595,52.46986736613789,0.8748975381808805,,,,,,,
train_rolling_origin,B7_two_regime_imm,history,ge_10,215,89,14,4,ELIGIBLE_SUPPORT,6.690137437959676,3.7657631171660775,12.605863330360611,-1.3226557583268153,1.3226557583268153,13.688761369445478,22.782820981865918,105.29997170009857,0.8603682167852209,,,,,,,
train_rolling_origin,B7_two_regime_imm,horizon,91_150,54,31,5,2,ELIGIBLE_SUPPORT,9.649557647416225,4.870953913462727,18.007234850752997,-4.359540025276699,4.359540025276699,23.14837292970402,26.79263097666026,105.29997170009857,0.7907880795964105,,,,,,,
train_rolling_origin,B7_two_regime_imm,horizon,gt_150,224,96,14,4,ELIGIBLE_SUPPORT,5.053065959217061,3.4326140501056117,8.921439023974388,0.3978400589964142,0.3978400589964142,10.185041318105391,13.986465649827384,75.19063550100877,0.8822391016882705,,,,,,,
train_rolling_origin,B7_two_regime_imm,horizon,le_90,14,14,2,2,DESCRIPTIVE_LOW_SUPPORT,11.811647653961774,6.2052763928151276,17.764846255831547,-10.737017993949346,10.737017993949346,35.457542378870784,40.04059839638068,40.51815980019907,0.793510420775419,,,,,,,
train_rolling_origin,B7_two_regime_imm,missing_campaigns,0,71,35,5,2,ELIGIBLE_SUPPORT,9.26265047367046,4.764464633028091,16.851460294167453,-5.277880400393777,5.277880400393777,19.54354420977056,27.45999943884783,105.29997170009857,0.8155083117978642,,,,,,,
