scope,seed,fold_id,rows,crps,nll,coverage_50,mean_width_50,median_width_50,interval_score_50,coverage_80,mean_width_80,median_width_80,interval_score_80,coverage_95,mean_width_95,median_width_95,interval_score_95,mean_interval_width,median_interval_width,mean_interval_score
fold_seed,42119,rolling_origin_2021-07-13,12,3.7327377361858094,3.460562989870381,0.16666666666666666,5.2742094582788,5.244656691229743,17.167442291374396,0.4166666666666667,10.920636515485384,10.853723808951639,20.21401563724476,1.0,19.788295246398196,19.645598360984614,19.788295246398196,11.994380406720792,10.853723808951639,19.056584391672455
fold_seed,42119,rolling_origin_2021-11-02,91,4.391138707190783,3.3659841481894976,0.4725274725274725,5.4740592858460415,5.250588325564884,19.192838098835313,0.7472527472527473,11.34398546742038,10.893334991003357,34.60797588455905,0.9010989010989011,20.59194586417515,19.881468739574633,86.05267348863426,12.469996872480525,10.893334991003357,46.617829157342875
fold_seed,42119,rolling_origin_2022-03-01,14,8.253160510650623,4.3280243004306005,0.2857142857142857,5.279803452772335,5.177949914505769,36.20127257544685,0.35714285714285715,11.126933815169483,10.992237214708673,67.82114067356255,0.8571428571428571,20.915963226305898,20.758092995160442,179.74448435474793,12.44090016474924,10.992237214708673,94.58896586791911
fold_seed,42119,rolling_origin_2022-05-17,89,4.227436033272264,3.302529204496916,0.4943820224719101,5.826289865231336,5.679295761435,18.505279128162098,0.7640449438202247,12.332619507808506,12.007586062341094,32.78525841015339,0.9101123595505618,23.394855725573247,22.853815047816028,76.45165663741513,13.85125503287103,12.007586062341094,42.5807313919102
fold_seed,42119,rolling_origin_2022-07-19,13,11.15729993766625,5.181038551938495,0.15384615384615385,6.177573747624105,6.210033698305438,48.74504506620782,0.46153846153846156,13.1664264425567,13.230105824029664,95.82540788260758,0.46153846153846156,25.338997537489735,25.464361275621684,226.79778986385915,14.894332575890177,13.230105824029664,123.78941427089154
fold_seed,42119,rolling_origin_2022-10-18,90,6.121003437844351,3.499407580408356,0.5,7.907314362874629,7.485032393888849,26.8172350046049,0.8,16.646698146633014,15.762303031578798,48.723726648692335,0.9111111111111111,31.227258487023814,29.413706049138067,106.73883438364312,18.593756998843823,15.94566556700369,60.75993201231346
fold_seed,42119,rolling_origin_2023-01-17,12,9.073219083920668,4.012132568343918,0.4166666666666667,7.222052043912577,5.611650880349988,41.033643839332,0.4166666666666667,15.627587935388135,12.00927971877751,71.46156809613812,0.8333333333333334,31.08676225134106,23.31453411672082,95.64966823943983,17.97880074354726,12.997252772123137,69.38162672496998
fold_seed,42119,rolling_origin_2023-05-16,88,5.246845767502222,3.4747724770888224,0.2727272727272727,6.155745306154196,5.225783521360807,23.75155483582138,0.625,13.436792459436173,11.406274243754273,35.91816788338307,0.9204545454545454,27.217016210013654,22.896913088880062,45.37359798891931,15.603184658534673,11.974867104710622,35.01444023604126
fold_seed,42119,rolling_origin_2023-07-25,14,14.756289996845993,4.686165684960348,0.07142857142857142,9.187271348755548,5.459634060583767,65.80310254245678,0.5,20.13245392981307,11.734892363045393,116.17932242833818,0.7142857142857143,41.12342718513379,22.98845742101996,217.71120775376752,23.48105082123414,16.296781217797047,133.2312109081875
fold_seed,42119,rolling_origin_2023-11-07,88,6.38379722161599,3.6394613306536274,0.375,9.126178285778236,6.325883785547402,28.350379049611867,0.7159090909090909,19.967875061843674,13.680879112888249,43.22322962545383,0.9318181818181818,40.671372155996224,26.936328143008705,83.00122348394886,23.255141834539376,14.235650317415216,51.52494405300485
fold_seed,42120,rolling_origin_2021-05-18,84,3.463568584607803,3.326083989045938,0.2976190476190476,4.8557260482802524,4.833014297969816,15.596577421630151,0.6547619047619048,10.063267207250028,10.023696852393995,22.90284951229499,0.9166666666666666,18.26935443824206,18.211606188596008,39.58462393605131,11.062782564590782,10.023696852393995,26.028016956658814
