model_id,family,aggregation,seed,fold_id,target_date,rows,fit_seconds,inference_seconds,peak_ram_mb,peak_vram_mb,parameter_count,epoch_count,n,mae,median_absolute_error,rmse,bias,absolute_bias,p90_absolute_error,p95_absolute_error,max_absolute_error,r2_descriptive,precision_weighted_mae,precision_weighted_rmse,b1_mae,b1_skill,mase,mase_available,direction_accuracy,direction_neutral_fraction,b1_fold_mae,fold_mae_ratio_vs_b1
B7_two_regime_imm,imm_damped_acceleration,single_seed,42117,rolling_origin_2023-11-07,2023-11-07,88,0.000519199995324,0.1374966000003041,193.71484375,0.0,0,0,88,6.014953289421121,3.583216678876642,11.341166772704678,0.5239698014585858,0.5239698014585858,11.09752541788595,20.03911944814921,75.19063550100877,0.8979250769295285,5.412069841904042,9.64076289919941,6.104172770658446,0.014616146133049401,0.9323094876716567,True,0.6136363636363636,0.625,6.104172770658446,0.9853838538669506
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2021-05-18,2021-05-18,84,0.0004958999925293,0.063179000004311,193.1953125,0.0,0,0,84,4.594628047695435,4.054997976817926,6.220773543446312,-0.6021400726212228,0.6021400726212228,8.544497706259438,10.986361114532006,26.32004655757754,0.8414502977060575,4.574874568392716,6.229012770299924,4.847109727074055,0.05208911982502806,0.5864681733721716,True,0.5,0.5,4.847109727074055,0.9479108801749719
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2021-07-13,2021-07-13,12,0.0005517999961739,0.0124584000004688,193.1953125,0.0,0,0,12,5.078347575062577,5.344245638868675,5.850280331740626,0.18752677574103918,0.18752677574103918,8.040346610386681,8.656431313899354,9.374465230630918,0.7459542360102263,5.078347575062576,5.850280331740626,6.930570676489801,0.26725405278823866,0.8448154644662053,True,1.0,1.0,6.930570676489801,0.7327459472117613
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2021-11-02,2021-11-02,91,0.0005249999958323,0.092967899996438,193.1953125,0.0,0,0,91,5.7641742702505985,3.6102115949368496,10.172006642016303,-0.15886362364657763,0.15886362364657763,9.621573850838057,14.640875019170295,68.27755880845461,0.6928680931203062,5.969203734022927,10.388027283388487,6.097705185018902,0.05469777640082307,0.9564698136642256,True,0.5494505494505495,0.5824175824175825,6.097705185018902,0.9453022235991769
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2022-03-01,2022-03-01,14,0.0005166000046301,0.0212595000048168,193.1953125,0.0,0,0,14,4.8893136608760415,2.6701618260454705,7.091531783754847,-1.6332708967800122,1.6332708967800122,10.197815580965909,14.144618227952822,20.24416448704488,0.9381109952393482,5.043578071503187,7.26734693437468,5.806703046969976,0.15798799743559166,0.8069679780177392,True,0.7142857142857143,0.6428571428571429,5.806703046969976,0.8420120025644083
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2022-05-17,2022-05-17,89,0.0005642000032821,0.1079073000000789,193.1953125,0.0,0,0,89,4.0404429562989,2.7311525679537496,6.153107846315332,-1.5112650145286453,1.5112650145286453,8.74185856633709,12.063118993550098,27.93630642590739,0.8881175575669916,3.6495076476837855,5.359698104812799,4.483330681766071,0.09878542469963614,0.6678543445306951,True,0.6629213483146067,0.6629213483146067,4.483330681766071,0.9012145753003639
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2022-07-19,2022-07-19,13,0.0005911999905947,0.0267061000049579,193.1953125,0.0,0,0,13,11.14484504937197,12.649546628885695,14.453331099841064,2.1815899351416754,2.1815899351416754,20.478848269267605,24.7780942517377,30.658804502511856,0.5190231098821471,11.144845049371966,14.453331099841064,12.234021875457897,0.08902851712819593,1.9320625317253295,True,0.6153846153846154,0.5384615384615384,12.234021875457897,0.9109714828718041
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2022-10-18,2022-10-18,90,0.0005250000103842,0.1252848000003723,193.1953125,0.0,0,0,90,6.621833120998149,3.7532398834671845,13.994179237884712,-0.8803749337361192,0.8803749337361192,12.363726256818039,16.48544015889349,105.01413602445612,0.7260178036404541,6.070747677409306,10.868656431041389,7.683236611748699,0.1381453603976639,1.114265260683253,True,0.6666666666666666,0.6111111111111112,7.683236611748699,0.8618546396023361
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2023-01-17,2023-01-17,12,0.000504900002852,0.0180940999998711,193.1953125,0.0,0,0,12,12.129964339699322,6.492072030227157,17.31291461362924,2.970487468659039,2.970487468659039,31.237305534628323,35.36074972833813,39.71331960655287,0.7550834958024095,11.748715230700506,16.935641301199862,8.344330682014652,-0.45367732918881254,1.955858600484899,True,0.5,0.5833333333333334,8.344330682014652,1.4536773291888125
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2023-05-16,2023-05-16,88,0.000527600001078,0.1535552999994252,193.1953125,0.0,0,0,88,5.164195433348474,3.16684328116987,8.453258876608457,-1.718955052128453,1.718955052128453,10.320634424915987,20.834510364153196,43.18025280902182,0.9117722512079499,4.865370023249543,8.263348813611213,6.278201475220701,0.17744031412006667,0.8271095123122185,True,0.5681818181818182,0.48863636363636365,6.278201475220701,0.8225596858799333
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2023-07-25,2023-07-25,14,0.0005085000011604,0.0283487999986391,193.1953125,0.0,0,0,14,11.913491521954942,6.214555369302081,17.912120500750852,-10.80829480836068,10.80829480836068,33.623311875104946,36.73644454223462,41.61449535063063,0.7900725467303511,11.946805555089782,17.94471694926432,13.514482114265329,0.1184648126930774,1.9095170717518488,True,0.7857142857142857,0.6428571428571429,13.514482114265329,0.8815351873069226
B8_student_t_robust_imm,imm_student_t_robust_observation,single_seed,42117,rolling_origin_2023-11-07,2023-11-07,88,0.0005142999871168,0.1650093000062042,193.1953125,0.0,0,0,88,5.831074817936809,3.579137660376018,10.946864735809529,0.3165319623296273,0.3165319623296273,10.737018066769634,16.79078039582909,75.03512765017922,0.9048994362932272,5.222168782057044,9.2564562204274,6.104172770658446,0.04473955161203247,0.9038085774742501,True,0.625,0.625,6.104172770658446,0.9552604483879675
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2021-05-18,2021-05-18,84,5.405736699991394,0.0054562000441362,1773.421875,85.04736328125,2897,40,84,4.16816874935726,3.610176528302535,5.6671972132159025,-2.557951623345764,2.557951623345764,7.1665549231012164,9.370594607563202,23.446787342305143,0.8684129050748206,4.288278987013813,5.830808553891925,4.847109727074055,0.14007130350784025,0.5320339943444666,True,0.5595238095238095,0.5,4.847109727074055,0.8599286964921597
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2021-07-13,2021-07-13,12,15.329954100074247,0.0063560999697072,1774.83984375,75.81689453125,1265,67,12,4.590529941669655,4.843653449852227,5.224348555875992,-0.6660333615695725,0.6660333615695725,7.651742836441652,8.226784148229278,8.901633004888783,0.7974077198016287,4.590529941669654,5.2243485558759915,6.930570676489801,0.33764041145387047,0.7636638941102577,True,1.0,1.0,6.930570676489801,0.6623595885461295
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2021-11-02,2021-11-02,91,16.802958799991757,0.0098276000353506,1777.2578125,78.05810546875,4065,67,91,6.455456318591101,3.8015017052726563,11.822792738568431,-1.1476783892656837,1.1476783892656837,10.554199351625837,16.287075445439385,69.6909292146342,0.5850919907971728,6.775297525277845,12.300607639924248,6.097705185018902,-0.058669798344980206,1.071176687704819,True,0.5934065934065934,0.5824175824175825,6.097705185018902,1.0586697983449802
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2022-03-01,2022-03-01,14,6.957765800005291,0.0071313999360425,1775.8046875,76.94384765625,4065,21,14,10.493986184927179,6.719339495602844,17.33973722897889,-3.011418867011799,3.011418867011799,18.013732715714596,34.0317509405371,57.094521617582046,0.6299857798061378,10.892587952297726,17.911460616570572,5.806703046969976,-0.807219363560032,1.7320039989988016,True,0.5714285714285714,0.6428571428571429,5.806703046969976,1.807219363560032
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2022-05-17,2022-05-17,89,15.761347599793226,0.005623900215141199,1777.1875,86.66015625,10401,75,89,4.746390622929519,3.439061635261819,6.746359378538467,-0.16055827528575414,0.16055827528575414,9.14097020651256,15.586314839967086,27.09599534978426,0.8655032379263436,4.314327404368754,6.075349102698534,4.483330681766071,-0.05867511451549334,0.7845420991333338,True,0.6292134831460674,0.6629213483146067,4.483330681766071,1.0586751145154933
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2022-07-19,2022-07-19,13,21.618046600022353,0.0050620998954398,1777.91796875,86.72265625,10401,87,13,14.016466519468647,15.026885577744743,17.40585675639994,4.532144189764361,4.532144189764361,25.46355463510157,30.71676499480153,37.69690774335119,0.30244393865389063,14.016466519468649,17.40585675639994,12.234021875457897,-0.1456957215015635,2.4298848184501187,True,0.46153846153846156,0.5384615384615384,12.234021875457897,1.1456957215015635
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2022-10-18,2022-10-18,90,27.96305230015423,0.0060297000454735995,1777.69921875,86.72998046875,10401,119,90,7.355103539381379,4.781183468901901,14.977990897786919,-0.33503781327717297,0.33503781327717297,12.625633421818721,19.612213659184796,116.97957172631182,0.6861409879526771,6.58237628130867,11.625551279703082,7.683236611748699,0.04270766201128828,1.237653715052509,True,0.6555555555555556,0.6111111111111112,7.683236611748699,0.9572923379887117
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2023-01-17,2023-01-17,12,34.8683074999135,0.0058299001539123,1779.20703125,85.3193359375,2897,126,12,5.125908772171161,2.7008418568873562,7.846190656839564,-2.1917967452016556,2.1917967452016556,7.185221129891378,14.51047511527618,23.456400561094135,0.9496968256693115,5.021869909854659,7.764115181378512,8.344330682014652,0.3857016257493808,0.8265113133548145,True,0.6666666666666666,0.5833333333333334,8.344330682014652,0.6142983742506192
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2023-05-16,2023-05-16,88,41.76958959980402,0.0050134001066905,1780.8984375,76.27001953125,1265,174,88,6.456679038524832,5.412207329586717,8.821206505457079,-1.049113905332264,1.049113905332264,11.42303728772501,14.948886004999162,39.643008140720184,0.9039244592127071,6.550197524236181,8.976597138889565,6.278201475220701,-0.028428135670471866,1.034116682770095,True,0.42045454545454547,0.48863636363636365,6.278201475220701,1.0284281356704719
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2023-07-25,2023-07-25,14,55.32451629987918,0.0058891000226136995,1782.30859375,76.10009765625,1265,193,14,8.838977051705786,5.578227466873466,13.760341244881992,-8.746788672197981,8.746788672197981,17.861762230739846,28.75853986132858,42.553806223565545,0.8761107450812309,8.918534672181758,13.930487044206814,13.514482114265329,0.3459625772580862,1.4167280470171855,True,0.7857142857142857,0.6428571428571429,13.514482114265329,0.6540374227419138
C01_compact_gru,gated_recurrent_unit,mean_of_fixed_seeds,-1,rolling_origin_2023-11-07,2023-11-07,88,17.392262600013055,0.0056168999290091,1782.1171875,86.8720703125,10401,56,88,6.610223593844757,4.559584600927341,11.306940723259256,1.5913846017267395,1.5913846017267395,12.738895876130837,15.40347929110843,73.84654183509885,0.8985402428652048,6.4183099107860375,10.184366461630699,6.104172770658446,-0.08290244103489308,1.024575566199552,True,0.6022727272727273,0.625,6.104172770658446,1.082902441034893
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2021-05-18,2021-05-18,84,1.0867198000196368,0.0014859000220894,1772.609375,85.04736328125,2897,40,84,3.855481627003751,2.9517068917254434,5.480872074428842,-2.1172833000043036,2.1172833000043036,7.037028936840474,9.392175886364537,24.24601914944767,0.8769232617056657,4.022215478741346,5.676930015824338,4.847109727074055,0.20458131874577923,0.49212193974939594,True,0.5714285714285714,0.5,4.847109727074055,0.7954186812542208
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2021-07-13,2021-07-13,12,4.075677800050471,0.0016674000071361,1774.4921875,75.81689453125,1265,67,12,4.3780521253158415,4.797951379789263,5.12268130246689,-0.22473208857391125,0.22473208857391125,7.603997391983497,8.302892036923327,9.08264080360279,0.8052160001393207,4.3780521253158415,5.122681302466891,6.930570676489801,0.3682984663633444,0.7283168560317346,True,1.0,1.0,6.930570676489801,0.6317015336366556
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2021-11-02,2021-11-02,91,3.359043499978725,0.0015041999868117,1776.59765625,78.05810546875,4065,67,91,6.032856427076881,3.8587409267093165,11.370233016801324,-1.073320533555074,1.073320533555074,9.531393645081948,14.686733091226696,69.41014731337208,0.6162482260892346,6.380409588500497,11.834977187939291,6.097705185018902,0.010634944782398459,1.0010531937679232,True,0.6263736263736264,0.5824175824175825,6.097705185018902,0.9893650552176015
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2022-03-01,2022-03-01,14,1.3124742999789305,0.0014912000042386,1775.74609375,76.94384765625,4065,21,14,10.736694440168122,7.661700082172379,16.71429965936079,-1.6712909094939028,1.6712909094939028,17.252282484317433,32.07581319389543,54.15592811506045,0.6561969227582116,11.108231819432236,17.24676499618486,5.806703046969976,-0.849017308672378,1.772062339200462,True,0.5714285714285714,0.6428571428571429,5.806703046969976,1.849017308672378
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2022-05-17,2022-05-17,89,3.1436123999301344,0.0014617000706493,1776.34765625,86.66015625,10401,75,89,4.881973302548637,3.502123998714639,6.901755890971956,0.5910596402489133,0.5910596402489133,8.827596817483691,15.192042762574285,28.766938827983523,0.8592358462868377,4.5098401091013125,6.290504403899552,4.483330681766071,-0.08891662227902697,0.8069528799823934,True,0.6179775280898876,0.6629213483146067,4.483330681766071,1.088916622279027
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2022-07-19,2022-07-19,13,4.1224200000287965,0.0009617999894544,1777.82421875,86.26171875,10401,87,13,12.982354034019814,13.846196777307433,16.70533830837923,5.284918466208747,5.284918466208747,23.884169957878495,29.600734453418923,37.65113019273652,0.35746194110547214,12.982354034019817,16.705338308379233,12.234021875457897,-0.06116812330237131,2.250611802282197,True,0.6153846153846154,0.5384615384615384,12.234021875457897,1.0611681233023713
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2022-10-18,2022-10-18,90,5.587169900070876,0.0016224000137299,1776.5703125,86.72998046875,10401,119,90,7.696184809110973,4.713574506379693,15.617631891728395,-1.6562496589378135,1.6562496589378135,13.559376643358636,20.215683060968544,121.71294551181883,0.6587616422063796,7.008973646699992,12.27276068262554,7.683236611748699,-0.0016852529756110624,1.295047944563405,True,0.6555555555555556,0.6111111111111112,7.683236611748699,1.001685252975611
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2023-01-17,2023-01-17,12,7.114829299971461,0.0010332000674679,1779.17578125,85.3193359375,2897,126,12,4.866989926142211,2.789806880256789,7.379011514154133,-2.4841387291101715,2.4841387291101715,9.150888919779847,14.77957167137485,21.32906793661504,0.9555088067416021,4.770113742156296,7.2972350011731155,8.344330682014652,0.41673093845231857,0.7847627444677687,True,0.6666666666666666,0.5833333333333334,8.344330682014652,0.5832690615476814
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2023-05-16,2023-05-16,88,8.383151099900715,0.0011227000504732,1779.765625,76.27001953125,1265,174,88,7.429707796324457,6.52776505369129,9.755749869427683,-0.22247853225532307,0.22247853225532307,13.858893484842989,16.048788046212216,42.845815560182395,0.8824890944254782,7.647375777417924,9.88704889542641,6.278201475220701,-0.1834134067931097,1.1899592243076016,True,0.3977272727272727,0.48863636363636365,6.278201475220701,1.1834134067931097
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2023-07-25,2023-07-25,14,11.716991199995393,0.0011055999202653,1781.66015625,76.10009765625,1265,193,14,7.840377054774981,4.237718368022113,12.141525618932928,-6.693428100922522,6.693428100922522,18.466990125956823,25.334590836140528,35.136216606034495,0.9035456643995254,7.9231922981499885,12.272537209599156,13.514482114265329,0.41985368077856244,1.2566705409135666,True,0.9285714285714286,0.6428571428571429,13.514482114265329,0.5801463192214376
C01_compact_gru,gated_recurrent_unit,single_seed,42117,rolling_origin_2023-11-07,2023-11-07,88,3.489734300062992,0.0013835999416187,1781.96484375,86.46044921875,10401,56,88,7.357751498892401,5.053605031166748,12.095334571384226,2.161010788621807,2.161010788621807,14.29246095403435,15.596591994421509,73.5450425467387,0.8838980912901241,7.109234566587806,10.91373183082178,6.104172770658446,-0.20536422793595555,1.1404413634287616,True,0.5681818181818182,0.625,6.104172770658446,1.2053642279359555
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2021-05-18,2021-05-18,84,1.0795154999941587,0.001004500023555,1772.8359375,84.9501953125,2897,40,84,4.404382084137103,3.847502876906157,5.8879650150745135,-2.7973435677989693,2.7973435677989693,8.012291312490056,9.65499296634997,22.684112869582876,0.8579611691624545,4.463136844049096,5.968728065905433,4.847109727074055,0.09133848166548597,0.5621847707591033,True,0.5357142857142857,0.5,4.847109727074055,0.908661518334514
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2021-07-13,2021-07-13,12,3.882727199990768,0.0016919000190682,1774.54296875,75.81689453125,1265,67,12,4.8985917661936105,5.543187024802458,5.6184512838194784,-0.7424275460347923,0.7424275460347923,8.456629740013376,8.941259935041947,9.394114784993043,0.7656894502480242,4.89859176619361,5.6184512838194784,6.930570676489801,0.2931907060971418,0.8149119407480078,True,1.0,1.0,6.930570676489801,0.7068092939028582
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2021-11-02,2021-11-02,91,3.4085826000082307,0.0015815999940969,1776.91796875,78.05810546875,4065,67,91,6.603506507028247,3.965828796353307,12.056611428350397,-1.457309731397358,1.457309731397358,11.184797958962546,17.186507677179364,70.2336615566715,0.5685184853736802,6.840252209608575,12.501593234055257,6.097705185018902,-0.08294945502646134,1.0957431788461902,True,0.5714285714285714,0.5824175824175825,6.097705185018902,1.0829494550264613
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2022-03-01,2022-03-01,14,1.3743289000121877,0.0018227999680675,1775.765625,76.94384765625,4065,21,14,10.456569379966949,6.826892143062933,17.8131800860839,-3.5908594480231093,3.5908594480231093,18.6773637323186,35.37283974585788,58.960143498750654,0.6095042527872683,10.871695545785736,18.407039941238555,5.806703046969976,-0.8007756372909998,1.7258284566759083,True,0.5714285714285714,0.6428571428571429,5.806703046969976,1.8007756372909998
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2022-05-17,2022-05-17,89,3.1407941000070423,0.0010098000057041,1776.7421875,86.66015625,10401,75,89,4.908636218575538,3.163144718345741,6.76278202898682,0.273884772790703,0.273884772790703,10.24471379717067,15.379239458041566,22.749252941875696,0.8648476304744821,4.691195367090805,6.411612405626516,4.483330681766071,-0.0948637446127285,0.811360056249704,True,0.5955056179775281,0.6629213483146067,4.483330681766071,1.0948637446127285
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2022-07-19,2022-07-19,13,4.3895057999761775,0.001024099998176,1777.87890625,86.72265625,10401,87,13,14.611708694390224,16.431316857776622,17.82139744131622,4.335983998045067,4.335983998045067,26.020669970688886,30.500007971820583,35.96586854103383,0.2687400003523256,14.611708694390227,17.82139744131622,12.234021875457897,-0.19435038151289352,2.533075584977059,True,0.5384615384615384,0.5384615384615384,12.234021875457897,1.1943503815128935
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2022-10-18,2022-10-18,90,5.5231001999927685,0.0010401000035926,1776.75,86.72998046875,10401,119,90,7.488048803338926,4.6642824506331655,15.17318926750709,0.0915148059424439,0.0915148059424439,12.568218375192897,20.829359077481648,116.76773989081481,0.6779070425939902,6.84192982633147,11.90464736628562,7.683236611748699,0.025404372958045318,1.2600246033689955,True,0.6333333333333333,0.6111111111111112,7.683236611748699,0.9745956270419547
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2023-01-17,2023-01-17,12,7.0779480000492185,0.0009687999263405,1779.19921875,84.439453125,2897,126,12,5.383177007532555,3.0736479792974,7.4827155055294385,-3.4841626656299316,3.4841626656299316,8.757186102669273,14.280159462753446,20.873343631934212,0.9542494683898466,5.275583661328933,7.400651088711109,8.344330682014652,0.35487012527734063,0.8679937346275904,True,0.6666666666666666,0.5833333333333334,8.344330682014652,0.6451298747226594
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2023-05-16,2023-05-16,88,8.219432800076902,0.0010200000833719,1780.3046875,76.27001953125,1265,174,88,6.290220147836991,5.346841721965867,8.805604338170053,-1.7551425299910923,1.7551425299910923,11.767220663908619,15.917146979825127,39.71036931424923,0.9042640184377033,6.2911456085819575,8.8701690906668,6.278201475220701,-0.0019143496212612465,1.0074562409502972,True,0.4431818181818182,0.48863636363636365,6.278201475220701,1.0019143496212612
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2023-07-25,2023-07-25,14,11.327594899921678,0.0017912000184878,1781.68359375,76.10009765625,1265,193,14,10.445403331032585,7.9309879872962235,14.427948556050673,-10.445403331032585,10.445403331032585,17.55683404057319,28.021808011717667,42.94475878156979,0.8637977120468329,10.521250927339123,14.589990826917942,13.514482114265329,0.22709555255492553,1.6742091052974004,True,0.7857142857142857,0.6428571428571429,13.514482114265329,0.7729044474450745
C01_compact_gru,gated_recurrent_unit,single_seed,42118,rolling_origin_2023-11-07,2023-11-07,88,3.45056389993988,0.0009874000679701,1782.00390625,86.8720703125,10401,56,88,6.458400192363353,4.391869292931954,11.001564913435276,1.468631901702221,1.468631901702221,12.313646120386691,14.628982034155944,74.683380648755,0.9039466493932267,6.260103416442737,9.929551743876779,6.104172770658446,-0.058030372830796706,1.0010431477681998,True,0.5568181818181818,0.625,6.104172770658446,1.0580303728307967
C01_compact_gru,gated_recurrent_unit,single_seed,42119,rolling_origin_2021-05-18,2021-05-18,84,1.0702045999933034,0.0009754999773576,1772.859375,85.04736328125,2897,40,84,4.684563829581822,4.013202484992712,6.180919375610002,-3.622063758711634,3.622063758711634,7.800423129535925,9.640532154541964,24.068602692657976,0.8434753272608086,4.745928162088696,6.328525189329152,4.847109727074055,0.03353460240116202,0.5979477693647487,True,0.5119047619047619,0.5,4.847109727074055,0.966465397598838
C01_compact_gru,gated_recurrent_unit,single_seed,42119,rolling_origin_2021-07-13,2021-07-13,12,3.583773999998812,0.0009394999942742,1774.8203125,75.81689453125,1265,67,12,4.642833966983532,4.484130285891688,5.1864820198031,-0.99574029116306,0.99574029116306,6.998976495059345,7.909313019877943,8.999545743503564,0.8003338898566226,4.642833966983531,5.1864820198031,6.930570676489801,0.33009355452745537,0.7723650018595536,True,1.0,1.0,6.930570676489801,0.6699064454725446
C01_compact_gru,gated_recurrent_unit,single_seed,42119,rolling_origin_2021-11-02,2021-11-02,91,3.313590500038117,0.0013031999696977,1777.25390625,78.05810546875,4065,67,91,6.312174866230666,3.6071350742586112,11.641323957607675,-1.13836128808818,1.13836128808818,10.080268930139177,16.076760587775553,69.30902824679187,0.5977311387497235,6.6710849788210345,12.126572299697754,6.097705185018902,-0.03517219588422904,1.0474014897986725,True,0.6153846153846154,0.5824175824175825,6.097705185018902,1.035172195884229
C01_compact_gru,gated_recurrent_unit,single_seed,42119,rolling_origin_2022-03-01,2022-03-01,14,1.378097600012552,0.0014980999985709,1775.79296875,76.94384765625,4065,21,14,10.414538994671174,6.6677651419591175,17.385945279433308,-3.3080610060288262,3.3080610060288262,18.833548621833476,34.615521787359924,57.04038909743895,0.628011076617629,10.802615519776097,17.95344257523817,5.806703046969976,-0.7935373843691964,1.7188914554135755,True,0.5714285714285714,0.6428571428571429,5.806703046969976,1.7935373843691964
C01_compact_gru,gated_recurrent_unit,single_seed,42119,rolling_origin_2022-05-17,2022-05-17,89,3.1479284999659285,0.0009788000024855,1777.140625,86.66015625,10401,75,89,4.916424282262352,3.4966819327771823,6.7833783445740075,-0.922276750247896,0.922276750247896,9.622240260186478,13.739603969784362,27.477722564577654,0.8640231533032894,4.405050676811976,6.016930297417764,4.483330681766071,-0.09660086021709136,0.8126473636625242,True,0.6404494382022472,0.6629213483146067,4.483330681766071,1.0966008602170914
C01_compact_gru,gated_recurrent_unit,single_seed,42119,rolling_origin_2022-07-19,2022-07-19,13,4.527849100064486,0.0010751999216154,1777.890625,86.26171875,10401,87,13,14.454468108839613,15.312957099715277,17.67456688428712,4.498280040317329,4.498280040317329,25.98536559374548,30.486395057025863,36.65369065764479,0.2807400690470405,14.454468108839613,17.67456688428712,12.234021875457897,-0.18149765105750304,2.505816467199912,True,0.46153846153846156,0.5384615384615384,12.234021875457897,1.181497651057503
C01_compact_gru,gated_recurrent_unit,single_seed,42119,rolling_origin_2022-10-18,2022-10-18,90,5.572723200079054,0.0009962000185623,1776.6015625,86.72998046875,10401,119,90,7.943444842141326,5.2385251503319665,15.145796974084185,1.4349368928727335,1.4349368928727335,14.510731967169127,20.93878638292387,112.51380177701654,0.6790689474045337,7.001709484772772,11.947627472944525,7.683236611748699,-0.033867007296733975,1.3366547413712937,True,0.5777777777777777,0.6111111111111112,7.683236611748699,1.033867007296734
