design,model_id,dimension,segment,rows,points,profiles,zones,support_status,mae,rmse,bias
rolling_origin,M2_extra_trees,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,7.73144134320335,14.05139402742427,-1.6246630675539802
rolling_origin,M2_extra_trees,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.804363246684053,18.960273073306674,-5.591056973837006
rolling_origin,Z01_elastic_net,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,14.353091723678384,19.304996459668097,-7.626260676002908
rolling_origin,Z01_elastic_net,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,7.392034230328016,16.11538211683693,-2.8016145841035516
rolling_origin,Z01_elastic_net,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.661826939992237,6.7445773214366005,-0.14037282241037546
rolling_origin,Z01_elastic_net,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,6.817975042853774,12.286159326301524,0.28511675659240165
rolling_origin,Z01_elastic_net,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,7.709135787484256,14.249849708707012,-2.934418258301969
rolling_origin,Z01_elastic_net,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.527061118492372,9.318000671921439,-0.5035438233797597
rolling_origin,Z01_elastic_net,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,9.533630606316219,13.095005594311225,-3.8635002569084236
rolling_origin,Z01_elastic_net,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,7.7963160319903935,13.319895540062703,-2.7529243627032116
rolling_origin,Z01_elastic_net,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.6277905653336395,9.418220243920324,-0.7093584629821782
rolling_origin,Z01_elastic_net,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,6.003500484290732,9.76588726103901,0.7431653747138293
rolling_origin,Z01_elastic_net,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,4.134739680994465,4.6472796228209114,-1.2537460440201407
rolling_origin,Z01_elastic_net,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,5.4844777161587395,9.07809523276172,-1.0520862748349524
rolling_origin,Z01_elastic_net,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,7.243251000327523,12.437668207671047,-1.3348919310516594
rolling_origin,Z01_elastic_net,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,9.762216876583759,16.274058283512545,-3.5431567619870883
rolling_origin,Z02_huber,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,15.084978612627078,20.234624797831888,-10.243648919731804
rolling_origin,Z02_huber,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,7.7288545376750655,16.3033294024834,-4.104612427755882
rolling_origin,Z02_huber,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.693573861374562,6.737111949482116,-1.173621530164351
rolling_origin,Z02_huber,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,6.433662903933435,11.704340262781155,-1.7837795031795676
rolling_origin,Z02_huber,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,8.100229161238484,14.81255470783681,-4.530153079401419
rolling_origin,Z02_huber,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.471660915926616,9.272807460663522,-1.6097607191191259
rolling_origin,Z02_huber,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,10.399112722319868,13.626657522649555,-6.786016115854962
rolling_origin,Z02_huber,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,8.355312974273318,13.587819318504804,-4.42949116531658
rolling_origin,Z02_huber,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.615785281670745,9.571231539055447,-1.8914130187479727
rolling_origin,Z02_huber,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,5.088665831422522,8.982745567996043,-1.0321956759822928
rolling_origin,Z02_huber,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,3.3579929297967,4.091571242300948,-1.0644177960077321
rolling_origin,Z02_huber,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,5.659028437179519,9.478078349103342,-2.6964556741294845
rolling_origin,Z02_huber,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,7.292533289505303,12.376510956204084,-2.3959929631619064
rolling_origin,Z02_huber,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.002775545167074,16.59837322335199,-5.586725815465946
rolling_origin,Z03_rbf_svr,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,16.752557222331504,24.39948281027453,-10.987778888732521
rolling_origin,Z03_rbf_svr,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,7.701744391203558,17.074054152287015,-5.1411448920875165
rolling_origin,Z03_rbf_svr,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.5661542062823095,6.682047328030623,-0.5054565956783797
rolling_origin,Z03_rbf_svr,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,7.171472514204072,12.1464938091285,-1.4829702581919129
rolling_origin,Z03_rbf_svr,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,8.310065735014726,17.51265265395548,-3.705732736835954
rolling_origin,Z03_rbf_svr,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.635104709710039,9.68438162231238,-1.570576855675032
rolling_origin,Z03_rbf_svr,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,10.582477842904877,15.273278364923883,-4.99019007734641
rolling_origin,Z03_rbf_svr,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,8.273772715321005,14.480151469590757,-3.260700413843665
rolling_origin,Z03_rbf_svr,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.633581085387529,10.264209722444592,-1.821661780510844
rolling_origin,Z03_rbf_svr,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,8.822064473221197,15.488332928035572,-1.8823826774813375
rolling_origin,Z03_rbf_svr,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,5.168901225627168,6.28855666126366,-2.390075682079376
rolling_origin,Z03_rbf_svr,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,5.887212765695559,10.111480777090616,-2.0748965273790585
rolling_origin,Z03_rbf_svr,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,7.30284540590404,13.821718289344322,-2.357374107347019
rolling_origin,Z03_rbf_svr,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,10.855908540591493,18.84428158198751,-6.067385689381931
rolling_origin,Z04_gaussian_process,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,18.46051844960853,24.82353934027413,-12.856264245215678
rolling_origin,Z04_gaussian_process,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,8.396182089638833,18.818488579735117,-5.650178494668982
rolling_origin,Z04_gaussian_process,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.396744389361405,6.553643555876871,0.4552462095774095
rolling_origin,Z04_gaussian_process,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,6.5912475993966435,11.16482835784869,0.655781550745933
rolling_origin,Z04_gaussian_process,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,9.560067467026922,18.768887042273885,-5.797912154521716
rolling_origin,Z04_gaussian_process,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.529978024365692,9.671636222269852,-0.43330920057142086
rolling_origin,Z04_gaussian_process,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,10.126223663326877,14.303292598784648,-3.825007892480658
rolling_origin,Z04_gaussian_process,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,8.694860360613594,15.491366312995778,-3.840676027157086
rolling_origin,Z04_gaussian_process,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.767452120264886,10.436043248084886,-0.8968494903248594
rolling_origin,Z04_gaussian_process,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,6.250403561679409,10.82566703225982,1.1821179431985764
rolling_origin,Z04_gaussian_process,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,3.8297429371072043,4.678817914115525,-0.48146048850890183
rolling_origin,Z04_gaussian_process,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,5.325838598043845,9.549108513161011,-0.7855947164182113
rolling_origin,Z04_gaussian_process,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,8.244373365904712,14.69159745035154,-2.6077906594849054
rolling_origin,Z04_gaussian_process,pooled_transition,transition,182,67,14,4,ELIGIBLE_SUPPORT,11.496234464436613,19.331281609786785,-6.189432244758646
rolling_origin,Z05_gaussian_gee,transition,accelerating,67,33,10,3,ELIGIBLE_SUPPORT,14.08172981423277,19.37253083955434,-6.594806666961102
rolling_origin,Z05_gaussian_gee,transition,decelerating,54,34,8,4,ELIGIBLE_SUPPORT,8.064556707391077,16.487044352449608,-2.0720071642386757
rolling_origin,Z05_gaussian_gee,transition,stable,413,95,14,4,ELIGIBLE_SUPPORT,4.818936361682168,7.080217742600337,0.44980230634422347
rolling_origin,Z05_gaussian_gee,transition,volatile_or_gap,61,46,13,4,ELIGIBLE_SUPPORT,6.591988963664594,11.702018194543228,0.8214115987340157
rolling_origin,Z05_gaussian_gee,horizon,91_150,94,47,7,4,ELIGIBLE_SUPPORT,7.441952279293446,12.942414125222758,-1.7646210851133992
rolling_origin,Z05_gaussian_gee,horizon,gt_150,449,98,14,4,ELIGIBLE_SUPPORT,5.642582805431045,9.338473238296826,0.11977156605059654
rolling_origin,Z05_gaussian_gee,horizon,le_90,52,32,5,3,ELIGIBLE_SUPPORT,10.35059250036281,16.3955197881679,-3.9570966282384865
rolling_origin,Z05_gaussian_gee,missing_campaigns,0,158,51,8,4,ELIGIBLE_SUPPORT,7.85923027489439,13.237796585608676,-2.245180713278126
rolling_origin,Z05_gaussian_gee,missing_campaigns,1,408,96,14,4,ELIGIBLE_SUPPORT,5.70300765751131,9.291612952395116,0.09072996314820586
rolling_origin,Z05_gaussian_gee,missing_campaigns,ge_2,29,28,11,3,ELIGIBLE_SUPPORT,6.989948145277981,14.345163228986607,-0.0050084751333534135
rolling_origin,Z05_gaussian_gee,history,3_5,15,12,8,3,DESCRIPTIVE_LOW_SUPPORT,4.252543632651268,5.153991207937654,-2.8362836560548508
rolling_origin,Z05_gaussian_gee,history,6_9,319,98,14,4,ELIGIBLE_SUPPORT,5.5259107681821735,8.847959949218753,-1.237988408121414
rolling_origin,Z05_gaussian_gee,history,ge_10,261,89,14,4,ELIGIBLE_SUPPORT,7.45111231559811,12.911134072241046,0.45822445792801114
